Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
David Timor,-,-,0.4,0.1,0.5,-,0.1,0.2
Yoshinori Muto,1,1,0.4,0.6,0.6,0.3,1.1,1.4
Íñigo Lekue,-,-,0.3,0.7,0.2,0.1,0.5,0.8
Carlos Fernández,-,-,0.4,0.4,1.4,-,0.4,0.8
Jaime Mata,5,-,0.5,0.1,1.1,0.8,0.6,1.8
Luis Pérez,-,-,0.4,0.2,0.7,-,0.1,0.4
Alberto Cifuentes,-,-,0.5,-,0.5,-,-,-
Alejandro Pozo,-,-,0.4,0.5,0.6,0.1,0.3,0.9
Aleix García,-,1,1.1,0.1,0.1,-,0.1,0.3
Alejandro Cantero,-,-,0.8,1,0.3,0.3,1,2
Pedro Alcalá,-,-,-,0.1,0.3,0.1,-,-
Roberto Soldado,9,-,0.3,0.1,0.4,0.7,0.3,1
Kenan Kodro,1,-,-,0.3,0.3,0.5,-,-
Sergio Arribas,-,-,0.1,0.8,0.3,0.3,0.4,0.4
Son,-,-,0.7,0.4,0.5,-,0.3,0.6
Lucas Torreira,1,-,0.2,0.1,0.7,0.1,0.2,0.2
Jeison Lucumí,-,-,-,0.5,-,-,-,0.5
Míchel,2,-,0.5,0.4,0.5,-,0.3,0.5
Paul Akouokou,-,-,0.2,0.3,0.2,-,0.2,0.3
Juanmi,2,-,0.1,0.3,0.2,0.4,0.6,1.1
Nemanja Gudelj,-,-,0.1,0.1,0.3,-,0.1,0.3
Toño,-,2,0.5,0.7,0.8,0.1,0.6,0.9
Okay Yokuslu,-,-,0.4,0.6,0.5,0.2,0.4,1.1
Sergio Gómez,-,1,0.6,0.6,0.3,-,0.3,0.8
Enric Gallego,-,2,0.3,0.3,0.5,0.2,0.4,1.6
Ibai Gómez,-,1,0.5,0.3,0.1,0.1,0.4,0.4
Gastón Silva,-,-,0.1,-,0.2,-,0.2,0.2
Jota,1,-,0.1,0.9,0.5,0.1,0.3,0.6
Kévin Rodrigues,1,1,0.5,0.5,0.7,-,1.2,1.2
Jota,-,2,0.7,0.7,0.2,0.1,0.6,1.3
Mariano,1,-,0.1,0.4,0.3,0.8,0.9,0.8
Dani Gómez,2,2,0.3,1,1.1,0.4,1.2,1.8
Alfon,-,-,0.5,0.5,2,-,-,1.5
Nico Williams,-,-,-,1.5,-,0.5,0.5,0.5
Jaume Costa,-,1,0.4,0.2,0.6,-,0.4,0.2
Sergio Carreira,1,-,0.3,-,0.7,-,-,0.7
Álvaro Giménez,2,1,0.2,-,0.5,0.4,0.2,1.5
Adrián Marín,-,1,0.1,0.3,0.2,-,-,0.6
Burgui,-,-,-,-,1,-,-,-
Álex Blanco,1,-,0.6,0.3,0.6,0.2,1.3,1.5
Facundo Pellistri,-,-,0.2,1.3,0.8,0.1,1.4,1.5
Roberto Jiménez,-,-,-,-,-,-,-,-
Javi Sánchez,-,-,0.3,0.2,0.1,-,0.1,0.3
Modibo Sagnan,-,-,0.2,0.3,0.3,-,0.1,0.3
Shinji Okazaki,1,1,0.2,0.2,0.6,0.4,0.4,1.5
Christian Oliva,-,2,0.2,0.3,0.3,-,0.1,0.3
Kuki Zalazar,-,1,0.5,-,-,-,-,1.5
Manu García,-,-,0.2,0.2,1,-,0.3,0.4
Emiliano Rigoni,1,1,0.5,0.6,0.3,0.3,0.6,1.6
Adrián López,1,1,0.2,0.5,0.2,0.2,0.5,1.3
Kevin Gameiro,4,1,0.2,0.1,0.3,0.3,0.6,0.9
Idrissa Doumbia,-,-,0.1,0.5,0.2,-,0.3,0.5
Toni Lato,1,-,0.2,0.2,0.3,0.1,0.3,0.4
Fede Vico,-,-,0.4,0.6,0.8,0.1,0.9,1.1
Edgar Sevikyan,-,-,-,1,1,-,-,-
Álex Baena,-,-,0.3,0.3,0.7,-,0.3,-
Omenuke Mfulu,-,-,0.1,0.1,0.3,-,0.2,0.5
Kiko Olivas,-,-,-,-,0.2,-,-,0.2
Chema Rodríguez,-,-,0.2,-,0.3,-,-,0.2
Dani Raba,-,-,0.4,0.8,1.8,0.2,1.6,1.2
Oussama Idrissi,-,-,-,-,-,-,0.7,0.7
Dani Escriche,1,1,0.3,0.7,0.7,0.3,0.6,1.1
Álvaro Bravo,-,-,-,-,-,-,1,1
Rodrigo Sánchez,-,-,0.5,0.6,1.1,0.1,0.5,1
Guillem Molina,-,-,-,1.5,1,-,-,-
Luka Jovic,-,-,0.5,0.5,0.3,0.5,0.3,0.5
Jesús Vallejo,-,-,-,0.2,0.2,0.1,-,0.4
Martin Ødegaard,-,-,0.7,0.1,0.1,-,0.1,0.7
Jon Ander Garrido,-,-,0.1,0.1,0.3,-,0.2,0.3
Iñigo Pérez,-,-,0.6,0.1,0.5,-,0.5,0.4
Nehuen Pérez,-,-,-,0.1,0.1,-,0.1,0.1
Pablo Piatti,-,-,0.3,0.3,1,0.6,0.4,0.9
Ante Palaversa,-,-,1,-,-,-,-,-
Cifu,-,-,-,0.2,0.5,-,0.3,0.5
Jairo Izquierdo,1,-,0.2,0.5,0.5,0.1,0.6,0.8
Iñigo Córdoba,-,-,0.4,0.6,0.6,0.3,0.6,1.1
Jordan Holsgrove,-,-,0.2,0.2,0.6,-,0.6,1
Loren Morón,1,-,0.3,0.4,0.9,0.3,1,1.3
Luisinho,-,-,0.2,-,0.8,-,0.4,-
Takefusa Kubo,-,-,0.8,0.9,0.8,-,0.5,1.1
Franco Vázquez,1,-,0.1,0.1,0.5,0.1,0.4,0.3
Ángel Rodríguez,5,-,0.2,0.3,0.7,0.4,0.8,1.6
Jon Bautista,-,1,0.3,0.2,0.3,0.1,0.2,0.8
Abdallahi Mahmoud,-,-,0.5,-,0.5,-,0.5,1.5
José Manuel Fontán,-,-,-,0.4,0.2,0.1,0.1,0.4
Hugo Duro,-,-,0.5,0.5,0.5,-,-,1
Iñigo Córdoba,-,-,-,0.7,1,0.3,-,0.7
Kenan Kodro,-,-,0.3,0.3,0.4,0.1,0.6,0.6
Kingsley Fobi,-,-,-,-,1,-,-,-
Vitolo,-,-,0.3,0.2,0.7,0.1,0.2,1
Javier López,-,-,0.3,0.4,0.3,-,0.5,0.5
Urko Gonzalez,-,-,0.5,-,0.5,-,-,0.5
Miguel Baeza,1,-,0.4,0.1,0.4,0.1,0.1,0.7
Manuel Nieto,-,-,0.5,-,-,-,-,-
Moussa Dembele,-,-,0.2,0.4,-,0.6,0.2,1.2
Juan Sánchez Miño,-,-,0.1,0.6,0.7,-,0.6,0.8
Sergio León,2,-,0.2,-,0.2,0.2,0.4,1.1
Augusto Fernández,-,-,-,0.2,0.2,-,0.4,0.5
Ricard Sánchez,-,-,-,-,-,-,2,1
Francisco Portillo,-,1,0.3,0.4,0.3,-,0.4,0.6
Chimy Avila,-,-,-,-,0.6,0.3,0.9,0.1
Jason,-,-,0.4,0.5,0.9,-,0.4,0.9
Oier Zarraga,-,-,0.4,0.4,0.4,-,-,-
Yann Bodiger,-,-,0.2,-,0.3,-,0.7,0.4
Yan Eteki,-,-,0.2,0.4,0.8,-,0.3,0.6
Alberto Soro,1,2,0.4,0.1,0.6,0.2,0.7,0.4
Cheick Doukouré,-,-,0.1,0.1,0.4,0.1,0.3,-
Rubén Blanco,-,-,-,-,0.1,-,-,-
Waldo Rubio,1,-,0.1,0.5,0.2,0.1,0.7,0.5
Borja Sainz,1,-,0.1,0.5,0.3,0.1,0.5,1.1
Aritz Arambarri,-,-,-,-,-,-,-,1
Víctor Rodríguez,-,-,0.3,0.1,0.5,-,0.3,0.3
Sofian Chakla,-,-,-,-,-,-,-,-
Victor Mollejo,-,-,0.5,0.5,0.5,-,0.8,-
Juan Brunet,-,-,-,-,-,-,-,-
Damian Kadzior,-,-,0.2,0.5,0.5,0.3,0.3,0.5
Adrián Marín,-,-,0.2,-,-,-,-,0.2
Álex Martín,-,-,-,-,-,-,-,1
Sergio Benito,-,-,-,-,-,-,-,-
Filip Malbasic,-,1,0.1,0.3,0.5,0.3,0.4,1.1
Juan Carlos Real,-,1,0.3,0.3,0.5,-,0.7,0.9
John Guidetti,1,-,0.1,-,0.2,0.1,0.2,0.5
Joaquín Muñoz,-,-,0.3,0.7,0.7,-,-,1.3
Cristiano Piccini,-,-,-,-,-,-,0.3,0.3
Raúl Navas,-,-,0.5,-,-,-,-,-
Yoel Rodríguez,-,-,-,-,-,-,-,-
Koffi,-,-,-,-,-,-,-,1
Youssouf Kone,-,-,-,0.3,0.7,0.3,1,1
Carles Aleñá,-,-,-,-,-,-,0.5,1
Stephane Paul Keller,-,-,-,-,-,-,-,-
Marc Cardona,-,-,-,-,0.3,0.3,-,0.3
Darío Poveda,-,-,-,-,-,-,-,2
Ramón Azeez,-,-,-,-,0.5,-,0.5,0.5
Tomás Tavares,-,-,-,-,-,-,-,-
Javi Moyano,-,-,-,-,0.5,-,-,-
Patrick Cutrone,-,-,0.1,0.1,0.1,0.1,-,0.6
Luismi,-,-,-,0.1,0.1,-,0.1,0.2
Rubén Sobrino,-,-,-,-,-,-,0.2,0.4
Sergi García,-,-,-,-,-,-,-,0.5
Sabit Abdulai,-,-,-,0.3,0.3,-,-,0.3
Kelechi Nwakali,-,-,0.2,0.4,0.2,-,0.4,0.4
Koba Koindredi,-,-,-,-,-,-,0.5,-
Quique González,-,-,0.1,0.1,0.3,0.1,0.1,0.3
Nino,-,-,0.1,0.1,0.4,0.1,0.4,0.3
Álex Blesa,-,-,-,-,-,-,-,-
David Juncà,-,-,-,-,-,-,-,-
Hugo Sotelo,-,-,-,-,-,-,-,-
Mamor Niang,-,-,-,1,1,-,1,4
Miguel Rodriguez,-,-,-,0.3,0.3,-,-,-
Ramón Folch,-,-,-,-,-,-,-,-
Sergio Cubero,-,-,-,-,-,-,-,-
Facundo Ferreyra,1,-,-,-,0.5,0.1,0.5,0.4
Giorgi Kochorashvili,-,-,0.3,-,0.7,-,-,-
Bobby Adekanye,-,-,-,0.3,-,-,-,1
Álex Millán,-,-,-,-,-,-,-,-
Sergio González,-,-,-,-,1,-,2,1
David Gil,-,-,-,-,0.3,-,-,-
Gabriel Veiga,-,-,0.2,-,0.5,-,0.3,1
Borja Mayoral,-,-,-,-,-,1,-,1.5
Daniel Plomer,-,-,-,-,-,-,1,-
John Patrick,-,-,-,-,-,-,0.7,1
Álvaro Bastida,-,-,-,-,-,-,-,-
Nano Mesa,-,-,-,-,-,-,1,-
Josete Miranda,-,-,-,-,0.5,-,0.5,0.3
Ferro,-,-,-,-,-,-,0.3,-
Isma Ruiz,-,-,-,-,-,-,1,1
Lautaro de León,-,-,-,-,-,1,1,2
Unai Arietaleanizbeaskoa,-,-,-,-,0.3,0.3,-,0.8
Gerónimo Rulli,-,-,-,-,-,-,-,-
John Donald,-,-,-,-,-,-,-,0.5
Marc Baró,-,-,2,1,3,-,-,-
Rubén Martínez,-,-,-,-,-,-,-,-
Koke Vegas,-,-,-,-,-,-,-,-
Unai Dufur,-,-,-,-,-,-,-,1
Eñaut Mendía,-,-,-,-,-,1,3,1
Jokin Ezkieta,-,-,-,-,-,-,-,-
