,Unnamed: 0,Name,Team,Age,Apps,start_bench,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,League,Tackles,Inter,Fouls,Offsides,Clear,Drb_past,Blocks,OwnG,Drb_per_game,Fouled,Off,Disp,UnsTch,Total_shots,OutOfBox,SixYardBox,PenaltyArea,KeyP,AvgP,Crosses,LongB,ThrB,Main_role,is_pos_c,is_pos_l,is_pos_r,secondary_role,is_pos_sec_c,is_pos_sec_l,is_pos_sec_r,third_role,is_pos_third_c,is_pos_third_l,is_pos_third_r,name,date_of_birth,height,foot,joined,contract_until,market_value,nationality_1,nationality_2,nationality_3
2210,2210,Emre Mor,Celta Vigo,23,6,5,503,0,0,2,0,0.7,75.2,0.4,0,6.39,La_Liga,0.7,0.5,0.6,0.0,0.0,0.3,0.0,0,1.5,1.2,0.5,1.2,1.6,0.7,0.3,0.0,0.5,0.3,9.9,0.1,0.4,0.0, AM,0,1,1,FW,1,0,0,None,0,0,0,Emre MorEmre Mor,1997-07-24,1.69,left,2017-08-29,2022-06-30,700000.0,'Turkey', 'Denmark',None
2211,2211,Emre Tasdemir,Galatasaray,25,5,4,513,0,1,2,0,0.3,85.0,0.4,0,6.73,Super_lig,0.9,0.7,1.0,0.2,0.9,0.4,0.3,0,0.9,0.6,0.1,0.2,1.4,0.3,0.1,0.0,0.2,0.7,25.2,1.0,0.8,0.0, D,0,1,0,M,0,1,0,None,0,0,0,Emre Tasdemir,1995-08-08,1.76,left,2019-01-10,2023-06-30,550000.0,'Turkey',None,None
2212,2212,Emrehan Gedikli,Leverkusen,18,0,1,24,0,0,0,0,0.0,75.0,0.0,0,5.91,Bundesliga,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Emrehan Gedikli,2003-04-25,1.86,right,2020-07-01,2022-06-30,1000000.0,'Germany', 'Turkey',None
2213,2213,Emyr Huws,Ipswich,27,6,3,518,1,0,0,0,1.6,77.9,1.6,1,6.57,League_one,1.3,0.2,0.7,0.0,0.6,0.2,0.1,0,0.1,0.4,0.0,0.8,1.2,1.6,0.3,0.1,1.1,0.1,29.7,0.1,1.4,0.0, M,1,0,0,None,0,0,0,None,0,0,0,Emyr HuwsEmyr Huws,1993-09-30,1.85,left,2017-07-01,2021-06-30,400000.0,'Wales',None,None
2214,2214,Enda Stevens,Sheff Utd,30,30,0,2700,0,1,6,0,0.5,78.1,1.2,0,6.39,Premier_league,2.0,0.7,1.1,0.3,2.5,0.8,0.4,0,0.7,0.3,0.1,1.0,1.5,0.5,0.1,0.0,0.4,0.6,39.5,0.4,1.9,0.0, D,1,1,0,M,0,1,0,None,0,0,0,Enda Stevens,1990-07-09,1.83,left,2017-07-01,2023-06-30,3500000.0,'Ireland',None,None
2215,2215,Ender Aygören,Ankaragucu,20,2,1,126,0,0,2,0,0.3,70.3,0.7,0,6.12,Super_lig,0.0,0.0,1.3,0.0,0.0,0.3,0.0,0,0.3,0.7,0.0,0.7,0.0,0.3,0.0,0.0,0.3,0.3,12.3,0.0,0.3,0.0, M,1,0,0,None,0,0,0,None,0,0,0,Ender Aygören,2000-06-16,1.76,left,2019-04-29,2023-06-30,75000.0,'Turkey',None,None
2216,2216,Endri Cekici,Ankaragucu,24,26,5,2162,2,1,6,1,1.6,77.0,0.5,2,6.66,Super_lig,1.3,0.8,1.2,0.0,0.6,1.0,0.1,0,0.9,1.7,0.3,1.0,1.5,1.6,1.0,0.0,0.6,1.3,24.5,0.8,1.5,0.1, M,1,0,0,None,0,0,0,None,0,0,0,Endri Cekici,1996-11-23,1.78,both,2020-10-05,2022-06-30,1000000.0,'Albania',None,None
2217,2217,Enes Saglik,Royal Excel Mouscron,29,0,2,22,0,0,0,0,0.0,83.3,0.0,0,6.06,Jupiler_league,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,6.0,0.0,0.0,0.0, M,1,0,0,None,0,0,0,None,0,0,0,Enes Saglik,1991-07-08,1.7,left,2020-01-28,2021-06-30,150000.0,'Belgium', 'Turkey',None
2218,2218,Enes Ünal,Getafe,24,15,13,1322,4,2,4,0,1.4,59.3,3.7,1,6.55,La_Liga,0.4,0.1,1.4,0.0,0.5,0.4,0.0,0,0.6,1.3,0.2,1.3,2.2,1.4,0.3,0.2,0.9,0.5,12.1,0.0,0.2,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Enes Ünal,1997-05-10,1.87,right,2020-08-12,2025-06-30,7000000.0,'Turkey',None,None
2219,2219,Enis Bardhi,Levante,25,19,7,1686,1,2,4,0,1.4,78.7,0.2,0,6.56,La_Liga,1.1,0.8,1.0,0.0,0.5,1.0,0.1,0,1.3,0.9,0.2,1.4,1.6,1.4,0.8,0.0,0.5,0.8,30.8,0.7,2.0,0.0, AM,1,1,0,None,0,0,0,None,0,0,0,Enis Bardhi,1995-07-02,1.72,right,2017-07-17,2022-06-30,15000000.0,'North Macedonia',None,None
2220,2220,Enner Valencia,Fenerbahce,31,29,5,2481,12,4,7,0,2.1,77.3,1.4,5,7.12,Super_lig,1.2,0.7,1.8,0.0,0.4,1.4,0.1,0,1.5,1.7,0.4,1.2,2.7,2.1,0.5,0.3,1.3,1.2,23.0,0.5,0.4,0.0, AM,0,1,1,FW,1,0,0,None,0,0,0,Enner Valencia,1989-11-04,1.77,right,2020-08-28,2023-06-30,3000000.0,'Ecuador',None,None
2221,2221,Enock Kwateng,Bordeaux,24,12,6,1037,1,0,4,0,0.2,81.1,1.3,1,6.59,Ligue_1,1.2,1.4,0.8,0.0,1.4,0.7,0.2,0,0.4,0.9,0.0,0.4,1.1,0.2,0.0,0.1,0.1,0.4,30.9,0.3,1.1,0.0, D,0,0,1,M,0,0,1,None,0,0,0,Enock Kwateng,1997-04-09,1.81,right,2019-07-01,2023-06-30,3200000.0,'France', 'Ghana',None
2222,2222,Enric Gallego,Osasuna,34,8,14,803,0,2,2,0,0.6,58.9,3.4,0,6.28,La_Liga,0.3,0.0,1.4,0.0,0.4,0.5,0.0,0,0.3,0.5,0.2,0.4,1.6,0.6,0.1,0.1,0.5,0.3,11.3,0.0,0.1,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Enric Gallego,1986-09-12,1.9,left,2020-07-01,2022-06-30,1000000.0,'Spain',None,None
2223,2223,Enrico Valentini,Nuernberg,32,30,0,2541,1,4,8,0,0.6,68.5,1.0,1,6.86,Bundesliga_2,1.9,1.8,1.3,0.2,2.9,1.2,0.2,0,0.8,1.1,0.0,0.4,1.1,0.6,0.3,0.0,0.3,1.0,31.1,0.9,2.3,0.0, D,0,1,1,M,0,0,1,None,0,0,0,Enrico Valentini,1989-02-20,1.82,right,2017-07-01,2022-06-30,350000.0,'Germany', 'Italy',None
2224,2224,Enrique Bologna,River Plate,39,2,0,180,0,0,0,0,0.0,51.9,0.0,0,6.92,Superliga,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,6.0,0.0, GK,1,0,0,None,0,0,0,None,0,0,0,Enrique Bologna,1982-02-13,1.88,right,2016-07-01,2021-12-31,150000.0,'Argentina', 'Italy',None
2225,2225,Enrique Pena Zauner,Sandhausen,21,0,11,119,0,0,1,0,0.7,57.9,0.3,0,6.05,Bundesliga_2,0.1,0.1,0.5,0.0,0.2,0.0,0.0,0,0.2,0.0,0.2,0.1,0.8,0.7,0.1,0.1,0.5,0.1,3.5,0.1,0.2,0.0, M,1,0,0,None,0,0,0,None,0,0,0,Enrique Pena Zauner,2000-03-04,1.77,both,2019-07-01,2022-06-30,250000.0,'Venezuela', 'Germany',None
2226,2226,Ensar Arslan,Darmstadt,19,0,1,4,0,0,0,0,0.0,0.0,0.0,0,6.0,Bundesliga_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Ensar Arslan,2001-08-01,1.86,left,2019-11-01,2022-06-30,150000.0,'Germany', 'Turkey',None
2227,2227,Enzo Cabrera,Newell's Old Boys,21,0,1,5,0,0,0,0,0.0,66.7,1.0,0,6.25,Superliga,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Enzo Cabrera,1999-11-20,1.75,right,2020-08-11,2021-12-31,400000.0,'Argentina',None,None
2228,2228,Enzo Cornelisse,Vitesse,18,4,2,337,0,0,0,1,0.2,86.3,0.8,0,6.57,Eredivisie,1.2,1.0,0.3,0.2,1.3,0.7,0.8,0,0.5,0.3,0.0,0.0,0.3,0.2,0.2,0.0,0.0,0.0,35.3,0.0,1.3,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Enzo Cornelisse,2002-06-29,1.8,left,2020-08-24,2022-06-30,200000.0,'Netherlands',None,None
2229,2229,Enzo Crivelli,Istanbul Basaksehir,26,21,15,1961,2,1,4,0,1.0,65.8,1.7,0,6.36,Super_lig,0.3,0.2,1.0,0.0,0.3,0.2,0.0,0,0.5,0.6,0.2,0.7,1.8,1.0,0.1,0.1,0.9,0.6,13.2,0.1,0.1,0.0, AM,0,1,0,FW,1,0,0,None,0,0,0,Enzo Crivelli,1995-02-06,1.84,right,2019-07-29,2022-06-30,2500000.0,'France', 'Algeria',None
2230,2230,Enzo Diaz,Talleres,25,15,0,1306,0,3,4,0,0.8,74.6,1.7,2,7.33,Superliga,4.2,1.7,2.3,0.2,1.1,1.3,0.2,0,2.5,2.3,0.1,1.3,2.5,0.8,0.3,0.0,0.5,0.6,37.0,0.1,1.9,0.0, D,0,1,0,None,0,0,0,None,0,0,0,Enzo Diaz,1995-12-07,1.75,left,2020-01-01,2022-12-31,2400000.0,'Argentina',None,None
2231,2231,Enzo Ebosse,Angers,22,3,3,261,0,0,1,0,0.0,89.6,0.3,0,6.04,Ligue_1,0.8,0.3,0.5,0.0,2.0,0.2,0.2,0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.2,22.5,0.2,0.8,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Enzo Ebosse,1999-03-11,1.85,left,2020-07-16,2023-06-30,1000000.0,'France', 'Cameroon',None
2232,2232,Enzo Kalinski,Estudiantes,34,15,1,1327,1,1,5,0,1.0,79.1,4.3,3,7.25,Superliga,2.4,1.8,1.6,0.1,2.0,1.1,0.5,0,1.1,0.8,0.0,1.2,1.6,1.0,0.3,0.0,0.7,0.4,50.3,0.0,2.6,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0,Enzo Kalinski,1987-03-10,1.84,right,2019-12-19,2021-12-31,300000.0,'Argentina',None,None
2233,2233,Enzo Le Fee,Lorient,21,21,15,1816,0,6,6,0,0.9,82.1,0.1,0,6.58,Ligue_1,1.4,0.7,0.7,0.0,0.2,1.3,0.2,0,1.1,1.1,0.0,0.9,1.3,0.9,0.7,0.0,0.2,0.9,21.9,0.6,1.1,0.1, AM,1,0,1,None,0,0,0,None,0,0,0,Enzo Le Fee,2000-02-03,1.7,right,2019-07-01,2024-06-30,5000000.0,'France',None,None
2234,2234,Enzo Martinez,Tondela,23,21,8,1989,0,1,9,0,0.4,78.0,2.6,1,6.61,Liga_nos,1.2,1.7,1.0,0.9,3.5,0.7,0.4,0,0.3,0.7,0.0,0.2,0.6,0.4,0.3,0.0,0.2,0.2,41.0,0.0,3.1,0.1, D,1,0,0,None,0,0,0,None,0,0,0,Enzo Martinez,1998-04-29,1.83,left,2020-09-29,2021-06-30,500000.0,'Uruguay',None,None
2235,2235,Enzo Millot,Monaco,18,0,2,39,0,0,0,0,1.0,76.5,0.5,0,6.37,Ligue_1,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,8.5,0.5,0.0,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Enzo Millot,2002-07-17,1.75,left,2020-07-01,2022-06-30,1000000.0,'France', 'Martinique',None
2236,2236,Enzo Perez,River Plate,35,18,0,1535,0,0,8,0,0.1,87.9,2.7,0,7.07,Superliga,2.4,1.4,1.9,0.2,1.5,0.7,0.2,0,0.7,1.9,0.0,0.6,0.8,0.1,0.1,0.0,0.1,0.4,67.6,0.1,4.1,0.0, M,1,0,1,None,0,0,0,None,0,0,0,Enzo Perez,1986-02-22,1.79,right,2017-07-01,2023-12-31,2000000.0,'Argentina',None,None
2237,2237,Enzo Roco,Fatih Karagumruk,28,30,1,2739,3,1,6,2,0.4,84.8,2.6,1,6.8,Super_lig,1.5,1.4,1.1,0.3,3.1,0.6,0.5,0,0.3,1.0,0.0,0.1,0.5,0.4,0.0,0.1,0.2,0.3,53.4,0.0,3.5,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Enzo RocoEnzo Roco,1992-08-16,1.92,right,2020-09-08,2021-06-30,2000000.0,'Chile',None,None
2238,2238,Enzo Ybanez,Godoy Cruz,22,1,1,91,0,0,0,0,0.0,56.5,1.0,0,6.25,Superliga,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.5,1.0,0.0, D,0,1,0,None,0,0,0,None,0,0,0,Enzo Roldan,2000-12-07,1.76,right,2021-02-11,2021-12-31,50000.0,'Argentina',None,None
2239,2239,Eoghan O'Connell,Rochdale,25,39,0,3394,1,1,8,0,0.6,78.6,3.2,0,6.82,League_one,0.7,1.3,0.8,0.3,3.5,0.2,1.3,1,0.7,0.6,0.0,0.3,0.6,0.6,0.3,0.1,0.3,0.5,51.1,0.1,6.3,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Eoghan O'Connell,1995-08-13,1.87,right,2019-07-04,2021-06-30,200000.0,'Ireland',None,None
2240,2240,Eoin Doyle,Bolton,33,43,0,3726,19,3,1,0,2.8,71.6,1.1,2,6.87,League_two,0.4,0.1,0.7,0.0,0.4,0.5,0.1,0,0.5,0.6,0.7,0.7,2.1,2.8,0.7,0.4,1.8,0.8,16.7,0.2,0.5,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Eoin Doyle,1988-03-12,1.82,left,2020-07-10,2023-06-30,525000.0,'Ireland',None,None
2241,2241,Eran Zahavi,PSV Eindhoven,33,24,1,1999,11,3,3,0,3.4,73.9,1.1,3,7.14,Eredivisie,0.8,0.4,0.8,0.0,0.3,0.5,0.0,0,0.6,0.7,0.4,0.6,2.3,3.4,1.1,0.3,2.1,1.1,26.2,0.0,0.7,0.2, AM,1,1,0,FW,1,0,0,None,0,0,0,Eran Zahavi,1987-07-25,1.8,both,2020-09-20,2022-06-30,2500000.0,'Israel', 'France',None
2242,2242,Eray Birnican,Konyaspor,32,10,0,900,0,0,0,0,0.0,61.7,0.2,0,6.65,Super_lig,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,4.9,0.0, GK,1,0,0,None,0,0,0,None,0,0,0,Eray Birnican,1988-07-20,1.88,right,2020-10-04,2021-06-30,75000.0,'Turkey',None,None
2243,2243,Erdem Canpolat,Kasimpasa,20,1,0,90,0,0,1,0,0.0,60.7,0.0,0,8.15,Super_lig,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.0,0.0, GK,1,0,0,None,0,0,0,None,0,0,0,Erdem Canpolat,2001-04-13,1.94,right,2020-09-17,2023-06-30,50000.0,'Germany',None,None
2244,2244,Erdi Dikmen,Ankaragucu,24,15,10,1492,0,0,0,0,0.2,75.2,2.1,0,6.55,Super_lig,1.1,1.3,1.0,0.4,3.7,0.3,0.4,0,0.3,0.6,0.2,0.1,0.4,0.2,0.0,0.0,0.2,0.0,30.8,0.0,3.0,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Erdi Dikmen,1997-02-06,1.95,left,2020-09-01,2023-06-30,500000.0,'Turkey',None,None
2245,2245,Erdogan Yesilyurt,Sivasspor,27,23,6,1927,3,5,7,1,1.6,69.4,0.7,0,6.66,Super_lig,0.8,0.6,0.6,0.0,0.1,0.4,0.0,0,0.7,0.9,0.2,0.3,1.4,1.6,0.8,0.1,0.7,1.0,18.3,0.8,0.9,0.0, M,0,1,1,None,0,0,0,None,0,0,0,Erdogan Yesilyurt,1993-11-06,1.78,both,2018-07-10,2025-06-30,1800000.0,'Turkey', 'Germany',None
2246,2246,Erdon Daci,Konyaspor,22,6,13,702,2,0,3,0,0.9,72.6,0.4,1,6.25,Super_lig,0.4,0.2,1.0,0.0,0.4,0.2,0.1,0,0.2,1.0,0.5,0.5,1.3,0.9,0.3,0.0,0.6,0.3,8.3,0.1,0.2,0.0, AM,0,1,0,FW,1,0,0,None,0,0,0,Erdon Daci,1998-07-04,1.87,left,2019-07-01,2023-06-30,825000.0,'North Macedonia', 'Albania',None
2247,2247,Eren Albayrak,Antalyaspor,30,23,10,2203,1,2,3,0,0.2,78.7,0.7,0,6.53,Super_lig,1.3,0.9,0.7,0.1,1.4,1.0,0.2,1,0.4,1.1,0.1,0.5,1.0,0.2,0.2,0.0,0.0,0.6,24.9,0.5,0.7,0.1, D,0,1,0,M,0,1,0,None,0,0,0,Eren Albayrak,1991-04-23,1.79,left,2019-08-20,2023-06-30,900000.0,'Turkey',None,None
2248,2248,Eren Dinkci,Werder Bremen,19,1,7,104,1,0,0,1,0.4,78.3,0.4,0,6.02,Bundesliga,0.1,0.3,0.1,0.0,0.1,0.1,0.0,0,0.1,0.0,0.1,0.4,1.1,0.4,0.1,0.1,0.1,0.4,2.9,0.0,0.0,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Eren Dinkci,2001-12-13,1.88,right,2019-12-19,2022-06-30,500000.0,'Germany', 'Turkey',None
2249,2249,Eren Kinali,Southend,21,0,2,25,0,0,0,0,0.0,50.0,1.5,0,6.05,League_two,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0, M,1,0,0,None,0,0,0,None,0,0,0,Eren Kinali,2000-02-24,1.78,right,2020-01-01,2022-06-30,25000.0,'England', 'Turkey',None
2250,2250,Erhan Masovic,Bochum,22,2,6,178,0,0,0,0,0.0,71.7,1.4,0,6.4,Bundesliga_2,0.9,0.1,0.6,0.0,0.6,0.3,0.0,0,0.4,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.6,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Erhan Masovic,1998-11-22,1.89,right,2020-10-05,2023-06-30,300000.0,'Serbia', 'Bosnia-Herzegovina',None
2251,2251,Erhun Oztumer,Bristol Rovers,30,10,12,951,0,1,2,0,1.0,83.2,0.1,0,6.27,League_one,0.6,0.3,0.3,0.0,0.0,0.2,0.0,0,0.4,0.5,0.1,0.9,0.8,1.0,0.5,0.0,0.5,1.0,19.5,0.5,1.0,0.0, AM,1,0,0,None,0,0,0,None,0,0,0,Erhun Oztumer,1991-05-29,1.6,left,2019-08-16,2021-06-30,400000.0,'England', 'Turkey',None
2252,2252,Eric Bailly,Man Utd,27,10,2,915,0,0,3,0,0.2,88.3,2.0,0,6.41,Premier_league,0.4,1.1,0.8,0.3,3.0,0.1,0.9,0,0.3,0.3,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,46.8,0.0,1.7,0.0, D,1,0,1,None,0,0,0,None,0,0,0,Eric Bailly,1994-04-12,1.87,right,2016-07-01,2024-06-30,15000000.0,"""Cote d'Ivoire""",None,None
2253,2253,Eric Bicfalvi,Ural,33,22,0,1946,7,1,4,0,3.4,74.3,2.2,1,6.81,Russian_premier_league,1.0,0.3,1.7,0.0,1.4,0.5,0.0,0,0.7,1.5,0.2,2.0,3.5,3.4,0.8,0.1,2.5,1.3,28.5,0.1,1.0,0.0, AM,1,0,0,FW,1,0,0,None,0,0,0,Eric Bicfalvi,1988-02-05,1.87,right,2017-01-01,2023-06-30,1800000.0,'Romania', 'Hungary',None
2254,2254,Eric Botteghin,Feyenoord,33,18,5,1655,1,0,2,0,0.5,89.3,3.0,1,7.07,Eredivisie,1.5,2.1,0.9,0.3,3.0,0.6,0.6,0,0.1,0.0,0.1,0.3,0.4,0.5,0.0,0.1,0.4,0.4,58.0,0.0,3.9,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Eric Botteghin,1987-08-31,1.93,right,2015-08-13,2021-06-30,500000.0,'Brazil', 'Italy',None
2255,2255,Eric Dier,Tottenham,27,28,0,2520,0,0,3,0,0.5,83.2,3.1,0,6.66,Premier_league,0.8,0.8,0.6,0.4,4.4,0.3,1.1,0,0.1,0.4,0.0,0.0,0.4,0.5,0.3,0.1,0.1,0.2,63.9,0.0,4.0,0.0, D,1,0,1,DMC,1,0,0,None,0,0,0,Eric DierEric Dier,1994-01-15,1.88,right,2014-07-31,2024-06-30,22000000.0,'England', 'Portugal',None
2256,2256,Eric Garcia,Man City,20,3,3,382,0,0,0,0,0.3,95.3,0.5,0,6.15,Premier_league,1.3,0.7,0.7,0.5,1.7,0.3,0.2,0,0.0,0.3,0.0,0.0,0.7,0.3,0.2,0.0,0.2,0.2,56.5,0.0,1.7,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Eric Garcia,2001-01-09,1.83,right,2019-07-01,2021-06-30,20000000.0,'Spain',None,None
2257,2257,Eric Maxim Choupo-Moting,Bayern,32,8,14,812,3,0,2,0,0.9,79.4,0.6,0,6.48,Bundesliga,0.4,0.1,0.2,0.0,0.3,0.1,0.0,0,0.7,0.4,0.4,0.8,1.2,0.9,0.1,0.2,0.6,0.6,9.9,0.0,0.1,0.0, M,1,1,1,FW,1,0,0,None,0,0,0,Eric Maxim Choupo-Moting,1989-03-23,1.91,right,2020-10-05,2023-06-30,3500000.0,'Cameroon', 'Germany',None
2258,2258,Eric Ndizeye,Yeni Malatyaspor,21,0,2,25,0,0,0,0,0.0,33.3,1.0,0,6.19,Super_lig,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Eric Ndizeye,1999-08-22,1.87,right,2021-01-30,2024-06-30,75000.0,'Burundi',None,None
2259,2259,Eric Ocansey,Kortrijk,23,29,2,2446,1,1,5,0,0.7,73.9,0.5,1,6.57,Jupiler_league,1.6,1.5,1.1,0.1,0.8,0.7,0.1,0,0.7,1.7,0.1,1.2,1.5,0.7,0.3,0.1,0.4,0.9,27.2,0.3,0.9,0.0, D,0,1,0,M,0,1,0,None,0,0,0,Eric Ocansey,1997-08-22,1.73,left,2019-07-18,2023-06-30,900000.0,'Ghana',None,None
2260,2260,Eric Oelschlagel,FC Utrecht,25,23,0,2070,0,0,1,0,0.0,66.3,0.3,0,6.49,Eredivisie,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,5.2,0.0, GK,1,0,0,None,0,0,0,None,0,0,0,Eric Oelschlagel,1995-09-20,1.93,right,2020-10-05,2022-06-30,750000.0,'Germany',None,None
2261,2261,Eric Ramirez,Gimnasia LP,24,6,2,459,3,0,1,0,1.8,51.5,0.6,1,6.88,Superliga,1.6,0.8,0.9,0.0,0.0,1.3,0.0,0,0.5,1.6,0.1,0.4,1.0,1.8,0.4,0.0,1.4,0.4,8.3,0.1,0.1,0.0, AM,0,0,1,FW,1,0,0,None,0,0,0,Eric Ramirez,1996-09-21,1.7,right,2020-01-02,2022-06-30,500000.0,'Argentina',None,None
2262,2262,Eric Remedi,San Jose,25,8,0,720,0,0,4,0,0.6,86.7,0.3,0,6.84,MLS,3.1,2.4,1.5,0.1,1.3,2.3,0.8,0,1.0,3.9,0.0,1.0,2.3,0.6,0.5,0.0,0.1,0.4,57.4,0.0,4.1,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0,Eric Remedi,1995-06-04,1.69,right,2021-02-15,2022-06-30,2500000.0,'Argentina',None,None
2263,2263,Eric Smith,St. Pauli,24,4,1,293,0,1,1,0,0.0,66.7,2.2,0,6.55,Bundesliga_2,1.4,0.6,1.2,0.0,0.6,0.6,0.0,0,0.0,1.4,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4,27.0,0.0,1.6,0.0, D,1,0,0,DMC,1,0,0,None,0,0,0,Eric Smith,1997-01-08,1.92,right,2021-01-07,2024-06-30,1200000.0,'Sweden',None,None
2264,2264,Eric Verstappen,Wuerzburger Kickers,27,1,1,91,0,0,0,0,0.0,60.0,0.5,0,6.05,Bundesliga_2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0, GK,1,0,0,None,0,0,0,None,0,0,0,Eric Verstappen,1994-05-19,1.96,right,2019-01-22,2021-06-30,125000.0,'Netherlands',None,None
2265,2265,Erich Berko,Darmstadt,26,9,21,1031,1,5,2,0,0.5,67.8,0.3,0,6.38,Bundesliga_2,0.8,0.2,0.9,0.1,0.3,0.7,0.0,0,0.7,0.7,0.2,0.8,1.2,0.5,0.2,0.1,0.3,0.8,9.8,0.1,0.3,0.0, M,1,1,1,FW,1,0,0,None,0,0,0,Erich Berko,1994-09-06,1.81,right,2019-07-01,2022-06-30,400000.0,'Germany', 'Ghana',None
2266,2266,Erick Cabaco,Getafe,26,15,5,1328,0,0,8,0,0.3,62.1,2.2,0,6.35,La_Liga,1.2,0.7,1.2,0.7,2.4,0.5,0.3,0,0.0,1.0,0.1,0.0,0.4,0.3,0.0,0.0,0.3,0.0,23.4,0.1,3.9,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Erick Cabaco,1995-04-19,1.85,right,2020-01-31,2024-06-30,2500000.0,'Uruguay', 'Italy',None
2267,2267,Erick Gutierrez,PSV Eindhoven,25,1,7,151,0,0,2,0,0.1,84.5,0.1,0,6.23,Eredivisie,0.9,0.6,0.6,0.0,0.4,0.1,0.0,0,0.1,0.0,0.0,0.4,0.3,0.1,0.1,0.0,0.0,0.3,16.1,0.0,2.0,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0,Erick Gutierrez,1995-06-15,1.77,left,2018-08-30,2023-06-30,3000000.0,'Mexico',None,None
2268,2268,Erick Pulgar,Fiorentina,27,21,10,1999,1,3,8,0,0.5,85.1,0.9,0,6.68,Serie_A,1.3,1.3,0.7,0.1,1.3,0.9,0.3,0,0.4,0.7,0.0,0.2,0.8,0.5,0.5,0.0,0.0,0.7,34.5,0.7,2.1,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0,Erick Pulgar,1994-01-15,1.87,right,2019-08-09,2023-06-30,9000000.0,'Chile',None,None
2269,2269,Erick Torres,Atlanta United,28,1,2,91,0,0,1,0,0.7,84.0,0.7,0,6.24,MLS,1.0,0.0,0.7,0.0,0.3,0.0,0.0,0,0.3,1.0,0.3,0.7,1.3,0.7,0.0,0.0,0.7,0.3,8.3,0.0,0.3,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Erick Torres,1993-01-19,1.83,right,2020-07-31,2021-12-31,500000.0,'Mexico',None,None
