Name,Team,Age,Apps,start_bench,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,League,Tackles,Inter,Fouls,Offsides,Clear,Drb_past,Blocks,OwnG,Drb_per_game,Fouled,Off,Disp,UnsTch,Total_shots,OutOfBox,SixYardBox,PenaltyArea,KeyP,AvgP,Crosses,LongB,ThrB,Main_role,is_pos_c,is_pos_l,is_pos_r,secondary_role,is_pos_sec_c,is_pos_sec_l,is_pos_sec_r,third_role,is_pos_third_c,is_pos_third_l,is_pos_third_r
Alexander Ring,Austin FC,30,6,0,517,0,0,0,1,1.2,83.8,0.7,0,7.0,MLS,3.8,1.8,1.3,0.2,1.8,2.8,0.7,0,1.5,1.5,0.0,0.7,1.0,1.2,1.0,0.0,0.2,0.3,74.2,0.0,8.7,0.0, D,1,0,0,M,1,1,1,None,0,0,0
Jhohan Romaña,Austin FC,22,6,0,484,0,0,2,0,0.0,91.6,1.8,0,6.75,MLS,2.0,1.5,1.3,0.7,1.8,0.3,1.0,0,0.7,0.3,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.5,51.8,0.0,3.5,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Dániel Sallói,Kansas City,24,6,2,611,3,2,0,0,2.9,74.3,0.4,1,6.99,MLS,0.5,0.4,0.1,0.0,0.1,0.4,0.0,0,0.1,1.0,0.1,0.5,1.9,2.9,0.4,0.4,2.1,1.4,22.9,0.5,0.4,0.0, AM,0,1,0,FW,1,0,0,None,0,0,0
Ranko Veselinovic,Vancouver,22,6,0,530,0,0,2,0,0.8,82.6,1.5,0,6.75,MLS,2.2,0.7,1.8,0.3,4.8,0.2,1.0,0,0.2,0.3,0.2,0.0,0.5,0.8,0.0,0.0,0.8,0.0,43.2,0.0,2.7,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Sime Vrsaljko,Atletico,29,6,3,521,0,0,2,0,0.0,72.6,2.0,0,6.6,La_Liga,2.0,0.9,0.9,0.1,1.0,0.4,0.0,0,0.1,0.4,0.1,0.2,0.9,0.0,0.0,0.0,0.0,0.0,25.1,0.3,0.8,0.0, D,0,1,1,M,0,0,1,None,0,0,0
Gudmundur Thórarinsson,New York City FC,29,6,0,449,1,0,1,0,0.8,85.1,0.5,0,6.76,MLS,0.5,0.8,1.3,0.0,1.2,0.7,0.2,0,0.2,0.0,0.0,0.2,1.0,0.8,0.5,0.0,0.3,1.5,35.8,1.0,0.7,0.0, D,0,1,0,DMC,1,0,0,M,0,1,0
Álvaro Medrán,Chicago,27,6,1,545,0,0,1,0,1.7,78.0,0.6,1,6.98,MLS,1.3,1.6,0.7,0.0,0.3,0.6,0.0,0,2.3,2.3,0.0,1.4,1.3,1.7,1.1,0.0,0.6,1.4,48.0,1.4,2.7,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Corentin Jean,Lens,25,6,17,571,1,1,3,0,0.9,78.5,0.2,1,6.28,Ligue_1,0.2,0.1,0.6,0.0,0.0,0.2,0.0,0,0.3,0.7,0.1,0.6,0.8,0.9,0.4,0.1,0.4,0.3,6.5,0.2,0.2,0.0, AM,0,1,1,FW,1,0,0,None,0,0,0
Ferdi Kadioglu,Fenerbahce,21,6,20,724,1,2,3,0,0.4,80.7,0.0,0,6.3,Super_lig,0.5,0.2,0.6,0.0,0.2,0.2,0.0,0,0.4,0.6,0.0,0.7,1.0,0.4,0.3,0.0,0.1,0.8,11.6,0.3,0.3,0.0, AM,1,1,1,None,0,0,0,None,0,0,0
Fode Ballo-Toure,Monaco,24,6,18,649,0,3,2,0,0.1,84.4,0.5,0,6.28,Ligue_1,0.9,0.3,0.4,0.0,0.3,0.3,0.0,0,0.1,0.5,0.0,0.2,0.3,0.1,0.0,0.0,0.1,0.3,13.3,0.4,0.4,0.0, D,0,1,0,M,0,1,0,None,0,0,0
Freddy Vargas,FC Dallas,22,6,0,414,0,0,0,0,1.8,70.9,0.3,0,6.73,MLS,0.8,1.0,0.7,0.0,0.3,0.3,0.0,0,1.3,1.2,0.0,1.0,3.2,1.8,0.5,0.0,1.3,1.5,21.2,1.3,0.7,0.0, FW,1,0,0,None,0,0,0,None,0,0,0
Thibault De Smet,Reims,22,6,2,500,0,0,3,0,0.0,78.8,1.1,0,6.38,Ligue_1,1.4,0.8,1.4,0.1,1.4,1.1,0.1,0,0.3,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.5,36.5,0.1,1.1,0.0, D,0,1,0,None,0,0,0,None,0,0,0
Kepa Arrizabalaga,Chelsea,26,6,1,585,0,0,1,0,0.0,78.5,0.0,0,6.17,Premier_league,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,29.3,0.0,5.1,0.0, GK,1,0,0,None,0,0,0,None,0,0,0
Charalambos Makridis,Jahn Regensburg,24,6,7,530,0,0,1,0,1.2,66.1,0.5,0,6.31,Bundesliga_2,0.8,0.2,0.5,0.0,0.2,1.2,0.0,0,1.2,0.5,0.0,1.3,1.2,1.2,0.5,0.0,0.7,0.2,8.8,0.1,0.1,0.0, AM,0,1,0,None,0,0,0,None,0,0,0
Zié Ouattara,Vitoria de Guimaraes,21,6,4,571,0,0,1,0,0.2,82.7,1.1,0,6.54,Liga_nos,1.1,0.8,0.9,0.2,0.9,0.2,0.1,0,1.3,0.5,0.3,0.1,0.5,0.2,0.1,0.0,0.1,0.4,30.1,0.7,1.9,0.0, D,0,0,1,None,0,0,0,None,0,0,0
David Simão,Moreirense,31,6,10,608,0,2,5,0,0.7,82.9,0.3,0,6.41,Liga_nos,1.0,0.8,1.3,0.1,0.2,0.7,0.1,0,0.4,0.9,0.0,0.3,0.6,0.7,0.5,0.0,0.2,0.9,21.6,1.1,2.1,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0
Sidy Sarr,Nimes,24,6,3,464,0,0,1,0,1.0,79.8,2.2,0,6.45,Ligue_1,1.1,0.8,1.0,0.1,0.4,0.2,0.1,0,0.3,0.6,0.1,0.2,0.4,1.0,0.7,0.0,0.3,0.3,24.2,0.0,2.8,0.1, DMC,1,0,0,None,0,0,0,None,0,0,0
Will Bruin,Seattle,31,6,1,458,0,1,0,0,0.6,53.2,2.4,0,6.69,MLS,0.4,0.1,0.4,0.0,0.3,1.4,0.0,0,0.7,1.9,0.4,1.1,1.9,0.6,0.0,0.1,0.4,0.9,15.6,0.0,0.3,0.0, FW,1,0,0,None,0,0,0,None,0,0,0
Adam Buksa,New England,24,6,2,547,4,0,1,0,3.6,76.0,5.1,1,7.31,MLS,0.3,0.0,1.9,0.0,1.1,0.6,0.1,0,1.1,1.5,0.3,0.8,3.3,3.6,0.4,0.4,2.9,0.5,15.6,0.1,0.4,0.0, FW,1,0,0,None,0,0,0,None,0,0,0
Stephan El Shaarawy,Roma,28,6,4,572,1,1,1,0,1.6,79.2,0.2,0,6.56,Serie_A,0.4,0.3,0.8,0.0,0.2,0.7,0.1,0,0.9,0.9,0.1,0.4,1.3,1.6,0.4,0.0,1.2,1.7,22.6,0.4,0.9,0.1, AM,1,1,1,FW,1,0,0,None,0,0,0
Harrison Afful,Columbus,34,6,1,513,0,0,1,0,0.3,77.4,0.3,0,6.39,MLS,1.0,1.6,0.6,0.3,0.6,0.9,0.3,0,0.1,0.4,0.1,0.1,0.7,0.3,0.3,0.0,0.0,0.1,44.9,0.4,4.1,0.0, D,0,0,1,M,0,0,1,None,0,0,0
Rolando,Braga,35,6,4,518,0,0,0,0,0.0,88.8,1.0,0,6.41,Liga_nos,0.7,0.8,0.7,0.5,1.0,0.6,0.2,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,38.3,0.0,2.6,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Diego Palacios,Los Angeles FC,21,6,1,502,0,0,0,0,0.4,84.7,0.6,0,6.7,MLS,1.7,1.9,1.1,0.0,1.4,0.7,0.1,0,1.0,0.7,0.0,0.7,1.1,0.4,0.1,0.0,0.3,0.7,43.0,0.1,1.1,0.0, D,0,1,0,None,0,0,0,None,0,0,0
Yorbe Vertessen,PSV Eindhoven,20,6,9,510,2,3,0,0,1.1,79.7,0.7,0,6.49,Eredivisie,0.4,0.1,0.3,0.0,0.1,0.5,0.0,0,0.7,0.6,0.0,0.5,1.7,1.1,0.2,0.2,0.7,0.6,9.5,0.0,0.1,0.1, FW,1,0,0,None,0,0,0,None,0,0,0
Luke Gambin,Colchester,28,6,5,570,0,0,2,0,0.3,80.7,0.3,0,6.31,League_two,0.7,0.4,1.3,0.0,0.4,0.5,0.1,0,0.7,0.5,0.3,1.2,1.1,0.3,0.1,0.0,0.2,0.5,19.3,0.1,1.1,0.1, M,1,1,0,None,0,0,0,None,0,0,0
Alan Pulido,Kansas City,30,6,2,587,5,1,0,0,3.8,81.9,0.8,2,7.23,MLS,0.8,0.0,0.5,0.0,0.3,0.4,0.1,0,1.5,1.6,0.4,2.1,1.5,3.8,1.3,0.1,2.4,1.3,22.1,0.1,1.0,0.0, FW,1,0,0,None,0,0,0,None,0,0,0
Darlington Nagbe,Columbus,30,6,0,496,0,0,0,0,0.3,96.6,0.7,0,6.73,MLS,0.5,0.7,0.5,0.0,0.5,0.5,0.8,0,1.3,1.8,0.0,0.7,0.7,0.3,0.3,0.0,0.0,0.5,48.5,0.0,3.5,0.0, M,1,1,1,None,0,0,0,None,0,0,0
Sean Roughan,Lincoln City,17,6,0,472,0,0,0,0,0.3,64.0,1.5,0,6.62,League_one,0.8,1.0,0.8,0.2,1.2,0.7,0.3,0,0.8,0.7,0.2,0.2,0.8,0.3,0.0,0.0,0.3,0.3,35.7,0.2,1.2,0.0, D,0,1,0,None,0,0,0,None,0,0,0
Julian Araujo,L.A. Galaxy,19,6,0,540,0,1,2,0,0.3,77.9,2.2,2,7.21,MLS,3.5,2.3,1.3,0.0,3.2,0.5,0.3,0,0.7,0.5,0.0,0.8,2.2,0.3,0.2,0.0,0.2,0.3,51.2,1.2,1.5,0.0, D,0,0,1,M,0,0,1,None,0,0,0
Xavier Arreaga,Seattle,26,6,1,536,1,0,4,0,0.4,85.0,1.7,0,7.2,MLS,1.4,1.6,1.9,0.7,3.7,0.3,0.6,0,1.0,1.1,0.0,0.0,0.1,0.4,0.0,0.1,0.3,0.0,37.1,0.0,2.7,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Kyle Duncan,New York,23,6,1,585,0,0,0,0,0.4,72.7,3.0,1,7.19,MLS,3.3,2.0,1.3,0.0,2.1,0.9,0.3,0,1.7,1.6,0.0,1.4,1.7,0.4,0.3,0.0,0.1,0.7,39.7,1.0,1.7,0.0, D,0,1,1,None,0,0,0,None,0,0,0
Nick Lima,Austin FC,26,6,1,592,0,0,1,0,1.1,84.0,1.1,0,6.71,MLS,0.9,1.0,0.4,0.3,1.9,0.7,0.4,0,1.3,0.7,0.0,0.6,1.3,1.1,0.9,0.0,0.3,0.6,36.6,0.7,2.3,0.0, D,0,1,1,None,0,0,0,None,0,0,0
Alexander Callens,New York City FC,29,6,0,444,0,0,0,0,0.3,83.0,1.3,0,6.71,MLS,1.0,1.0,1.8,0.7,3.3,0.5,0.2,0,0.5,0.7,0.0,0.3,0.8,0.3,0.0,0.0,0.3,0.0,42.2,0.0,1.7,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Vaná Alves,Famalicao,30,6,0,540,0,0,2,0,0.0,67.2,0.3,0,6.44,Liga_nos,0.2,0.0,0.2,0.0,1.0,0.2,0.0,0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,6.0,0.0, GK,1,0,0,None,0,0,0,None,0,0,0
Michael Brouwer,Heracles,28,6,1,554,0,0,0,0,0.0,59.9,0.0,0,6.34,Eredivisie,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,19.6,0.0,5.9,0.0, GK,1,0,0,None,0,0,0,None,0,0,0
Nicolas Olsak,RKC Waalwijk,29,6,2,510,0,1,0,0,0.1,77.1,0.6,0,6.33,Eredivisie,0.6,1.3,1.3,0.0,0.9,0.9,0.4,0,0.1,0.8,0.0,0.5,0.4,0.1,0.1,0.0,0.0,0.5,36.6,0.3,1.9,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Aïmen Moueffek,Saint-Etienne,20,6,13,735,0,0,3,0,0.1,75.6,0.8,0,6.39,Ligue_1,1.3,0.5,1.1,0.2,0.9,1.0,0.1,0,1.1,0.8,0.0,0.5,0.9,0.1,0.0,0.0,0.1,0.4,16.2,0.0,0.7,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Ibrahim Sissoko,Erzurum BB,29,6,7,511,1,1,0,0,0.4,85.4,0.0,0,6.3,Super_lig,0.3,0.0,0.5,0.0,0.0,0.2,0.0,0,0.9,0.7,0.1,0.5,0.9,0.4,0.1,0.0,0.3,0.5,16.3,0.2,0.5,0.1, AM,1,1,1,None,0,0,0,None,0,0,0
Kelyn Rowe,Seattle,29,6,2,488,0,0,0,0,0.9,77.3,1.1,1,6.76,MLS,1.9,1.6,1.8,0.0,0.4,1.8,0.1,0,0.8,1.0,0.1,0.8,1.5,0.9,0.4,0.0,0.5,0.5,25.9,0.3,1.6,0.0, D,0,1,0,M,1,1,1,None,0,0,0
Peet Bijen,ADO Den Haag,26,6,0,540,0,0,0,0,0.7,84.2,3.0,0,6.48,Eredivisie,0.3,1.0,0.3,0.5,5.7,0.3,0.8,0,0.0,0.3,0.0,0.0,0.7,0.7,0.2,0.2,0.3,0.2,50.5,0.0,4.3,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Samuel Grandsir,L.A. Galaxy,24,6,1,420,0,0,1,0,0.9,77.2,0.0,0,6.47,MLS,2.3,0.4,0.9,0.0,0.4,0.7,0.0,0,1.0,0.4,0.4,1.7,1.0,0.9,0.3,0.0,0.6,0.1,24.4,0.1,0.7,0.0, AM,0,1,1,None,0,0,0,None,0,0,0
Gökhan Karadeniz,Hatayspor,31,6,3,451,0,2,0,2,0.9,80.4,0.7,0,6.21,Super_lig,0.8,0.2,1.4,0.0,0.1,0.4,0.1,0,0.3,0.8,0.1,1.0,1.4,0.9,0.4,0.0,0.4,0.7,21.6,0.2,0.2,0.1, AM,1,0,0,None,0,0,0,None,0,0,0
Ryan Fredericks,West Ham,28,6,8,567,1,1,2,0,0.3,77.0,0.6,0,6.44,Premier_league,0.6,0.8,0.8,0.1,1.4,0.3,0.1,0,0.2,0.7,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.9,16.1,0.4,0.1,0.0, D,0,0,1,M,0,0,1,None,0,0,0
Felix Wiedwald,FC Emmen,31,6,0,540,0,0,1,0,0.0,57.1,0.0,0,6.31,Eredivisie,0.0,0.0,0.2,0.0,0.7,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,35.0,0.0,8.2,0.0, GK,1,0,0,None,0,0,0,None,0,0,0
Jenthe Mertens,Waasland-Beveren,21,6,8,598,0,0,1,0,0.3,74.4,0.4,0,6.27,Jupiler_league,0.9,0.9,0.8,0.1,1.8,0.4,0.4,0,0.3,0.5,0.1,0.9,0.6,0.3,0.1,0.0,0.2,0.5,18.4,0.2,1.5,0.0, D,0,0,1,None,0,0,0,None,0,0,0
Emyr Huws,Ipswich,27,6,3,518,1,0,0,0,1.6,77.9,1.6,1,6.57,League_one,1.3,0.2,0.7,0.0,0.6,0.2,0.1,0,0.1,0.4,0.0,0.8,1.2,1.6,0.3,0.1,1.1,0.1,29.7,0.1,1.4,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Azubuike Okechukwu,Istanbul Basaksehir,24,6,5,560,0,0,1,0,0.1,87.5,0.5,0,6.2,Super_lig,0.7,0.7,0.9,0.1,0.2,0.8,0.3,0,0.5,0.7,0.0,0.5,0.7,0.1,0.1,0.0,0.0,0.4,32.6,0.2,2.3,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0
Ufuk Akyol,Antalyaspor,23,6,9,613,0,0,1,1,0.3,83.6,0.5,0,6.06,Super_lig,0.6,0.2,0.9,0.0,0.6,0.7,0.2,0,0.3,0.4,0.1,0.3,0.5,0.3,0.2,0.0,0.1,0.3,18.7,0.1,0.8,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0
Kouadio Dabila,Royal Excel Mouscron,24,6,1,497,0,0,0,0,0.1,80.8,0.9,0,6.25,Jupiler_league,0.9,0.3,0.6,0.6,3.7,0.1,0.1,0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.1,0.0,30.6,0.0,2.4,0.1, D,1,0,0,None,0,0,0,None,0,0,0
Matt Besler,Austin FC,34,6,0,540,0,0,0,0,0.0,88.9,1.3,0,6.81,MLS,1.0,2.2,0.3,0.3,5.0,0.8,1.0,0,0.3,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,64.8,0.0,5.2,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Brenner,FC Cincinnati,21,6,0,531,1,0,0,0,1.3,86.9,0.0,0,6.45,MLS,1.2,0.0,1.0,0.0,0.7,0.7,0.0,0,0.7,1.5,0.8,1.2,1.5,1.3,0.7,0.2,0.5,0.8,24.2,0.0,0.8,0.0, FW,1,0,0,None,0,0,0,None,0,0,0
Pablo Ruiz,Salt Lake,22,6,0,528,0,0,2,0,1.5,85.2,0.2,0,6.86,MLS,2.2,2.3,1.5,0.0,0.7,2.5,0.5,0,1.3,0.5,0.2,1.0,0.8,1.5,1.5,0.0,0.0,1.0,53.0,0.2,7.3,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0
Gianluca Ferrari,San Lorenzo,23,6,0,472,0,0,1,1,0.5,82.0,3.2,0,6.91,Superliga,1.8,1.5,0.7,0.7,4.8,0.3,0.3,0,0.2,1.2,0.2,0.2,0.3,0.5,0.2,0.0,0.3,0.2,40.8,0.0,2.7,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Kellyn Acosta,Colorado,25,6,0,540,1,0,1,0,1.2,81.7,0.2,0,6.85,MLS,3.0,2.2,3.0,0.2,1.3,1.0,0.2,0,0.5,1.2,0.0,0.8,1.5,1.2,1.0,0.0,0.2,0.5,34.7,0.0,2.0,0.0, D,0,1,1,M,1,0,0,None,0,0,0
Ezequiel Edison Rescaldani,Arsenal Sarandi,28,6,9,626,1,2,3,0,1.2,69.7,2.5,0,6.66,Superliga,0.7,0.1,1.0,0.0,0.5,0.3,0.1,0,0.6,0.9,0.1,0.4,0.8,1.2,0.3,0.1,0.8,0.8,12.3,0.0,0.5,0.0, FW,1,0,0,None,0,0,0,None,0,0,0
Maxime Chanot,New York City FC,31,6,0,513,0,0,1,0,0.2,82.4,2.8,0,6.84,MLS,0.5,2.7,0.5,1.2,3.3,0.3,1.0,0,0.3,0.7,0.2,0.2,0.3,0.2,0.0,0.0,0.2,0.0,44.5,0.0,2.0,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Daniel Bragança,Sporting,22,6,15,686,0,1,1,0,0.5,92.4,0.3,0,6.5,Liga_nos,1.0,0.4,1.0,0.0,0.1,0.4,0.0,0,0.8,0.7,0.0,0.5,0.6,0.5,0.4,0.0,0.1,0.3,17.5,0.0,0.9,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Eike Bansen,Zulte Waregem,23,6,0,540,0,0,0,0,0.0,65.4,0.3,0,6.13,Jupiler_league,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,0.0,8.0,0.0, GK,1,0,0,None,0,0,0,None,0,0,0
Arjen van der Heide,SC Heerenveen,19,6,8,637,0,2,1,0,0.8,73.7,0.3,0,6.47,Eredivisie,1.6,0.4,1.0,0.0,0.5,0.5,0.2,0,0.9,0.6,0.0,0.9,1.7,0.8,0.2,0.1,0.5,0.6,16.3,0.1,0.4,0.0, AM,0,1,0,None,0,0,0,None,0,0,0
George Bello,Atlanta United,19,6,1,605,0,1,0,0,0.7,89.2,0.9,0,6.84,MLS,0.9,0.9,0.6,0.3,0.9,0.7,0.1,0,1.7,0.7,0.1,0.7,1.4,0.7,0.4,0.0,0.3,0.6,46.1,0.6,1.1,0.1, D,0,1,0,M,0,1,0,None,0,0,0
Gonzalo Jara,Estudiantes,35,6,0,496,0,0,1,1,0.0,83.0,0.8,0,6.93,Superliga,2.2,2.0,0.8,0.5,3.0,0.2,0.5,0,0.5,0.3,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.7,68.5,0.0,7.3,0.0, D,1,0,1,DMC,1,0,0,None,0,0,0
Phil Jagielka,Sheff Utd,38,6,4,527,0,0,1,1,0.0,71.6,1.3,0,6.04,Premier_league,0.5,1.0,0.8,0.5,2.6,0.5,0.5,1,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,20.4,0.0,2.1,0.0, D,1,0,1,None,0,0,0,None,0,0,0
Nolan Roux,Nimes,33,6,13,648,0,0,2,0,0.5,74.3,0.7,0,6.05,Ligue_1,0.4,0.3,0.6,0.0,0.2,0.3,0.0,0,0.1,0.8,0.2,0.5,1.4,0.5,0.3,0.0,0.3,0.2,7.4,0.1,0.1,0.0, AM,0,1,1,FW,1,0,0,None,0,0,0
Kubilay Sönmez,Goztepe,26,6,13,665,0,0,2,0,0.1,86.8,0.4,0,6.14,Super_lig,0.8,0.2,0.4,0.0,0.3,0.7,0.1,0,0.1,0.5,0.0,0.3,0.6,0.1,0.0,0.0,0.1,0.1,21.1,0.0,0.8,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0
Juan Mata,Man Utd,33,6,3,510,1,2,0,0,0.6,85.7,0.1,0,6.54,Premier_league,0.1,0.3,0.1,0.0,0.3,0.8,0.0,0,0.2,0.4,0.2,0.7,0.8,0.6,0.2,0.0,0.3,0.9,31.8,0.4,0.7,0.1, AM,1,1,1,None,0,0,0,None,0,0,0
Oliver Steurer,FC Heidenheim,26,6,4,470,0,0,0,0,0.2,81.1,1.6,0,6.24,Bundesliga_2,0.2,0.9,0.9,0.4,1.4,0.2,0.3,0,0.0,0.0,0.0,0.1,0.3,0.2,0.0,0.1,0.1,0.1,28.0,0.0,2.3,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Tajon Buchanan,New England,22,6,2,478,1,1,1,0,2.1,75.3,0.6,0,6.83,MLS,1.0,0.1,1.4,0.0,0.9,0.5,0.1,0,1.5,3.4,0.0,1.5,2.6,2.1,0.9,0.0,1.3,0.5,18.8,0.4,0.4,0.0, D,0,0,1,M,0,0,1,None,0,0,0
Adam Thompson,Leyton Orient,28,6,0,422,0,0,1,0,0.3,72.9,4.3,0,6.7,League_two,1.0,1.5,0.8,0.0,2.7,0.0,0.7,0,0.0,1.2,0.0,0.3,0.0,0.3,0.0,0.2,0.2,0.0,44.3,0.0,1.7,0.0, D,1,0,1,None,0,0,0,None,0,0,0
Alpha Sissoko,Saint-Etienne,24,6,3,474,0,0,0,0,0.1,73.9,0.9,0,6.18,Ligue_1,1.3,1.3,0.2,0.0,1.7,0.6,0.1,1,0.3,0.4,0.0,0.6,0.4,0.1,0.1,0.0,0.0,0.2,23.0,0.0,1.7,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Andrés Ricaurte,FC Dallas,29,6,1,538,1,0,3,0,1.1,80.3,0.7,1,6.97,MLS,0.9,0.9,1.0,0.0,0.4,1.6,0.1,0,1.6,2.0,0.0,1.4,1.1,1.1,0.4,0.0,0.7,2.3,49.4,0.6,4.4,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Malik Batmaz,Karlsruher SC,21,6,24,783,1,4,2,0,0.5,73.5,0.4,0,6.18,Bundesliga_2,0.1,0.1,0.6,0.0,0.0,0.5,0.0,0,0.4,0.2,0.1,0.6,1.0,0.5,0.2,0.0,0.3,0.5,7.3,0.0,0.1,0.0, FW,1,0,0,None,0,0,0,None,0,0,0
Alexander Corryn,Cercle Bruges,27,6,10,719,0,0,2,0,0.0,73.2,0.7,0,6.31,Jupiler_league,1.4,0.7,0.8,0.3,1.8,0.4,0.1,0,0.0,0.3,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.4,18.7,0.2,0.6,0.0, D,0,1,0,None,0,0,0,None,0,0,0
Yaw Ackah,Kayserispor,22,6,5,481,0,0,3,0,0.1,82.1,0.6,0,6.3,Super_lig,0.8,0.7,1.4,0.0,0.6,0.8,0.2,0,0.6,0.4,0.0,0.2,0.5,0.1,0.1,0.0,0.0,0.1,18.3,0.0,1.3,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0
Pedro Santos,Columbus,33,6,0,538,0,2,1,0,1.5,75.2,1.0,1,6.96,MLS,3.0,1.2,2.2,0.0,0.5,1.7,0.0,0,1.0,1.8,0.0,0.2,3.7,1.5,0.8,0.0,0.7,0.8,35.7,0.5,2.2,0.0, AM,1,1,1,None,0,0,0,None,0,0,0
Anton Walkes,Atlanta United,24,6,1,585,0,0,0,0,0.4,90.1,1.4,0,6.76,MLS,1.7,1.6,0.7,0.1,3.1,0.4,0.6,0,0.4,0.3,0.0,0.1,0.3,0.4,0.1,0.0,0.3,0.0,63.3,0.0,3.1,0.0, D,1,1,1,None,0,0,0,None,0,0,0
Muhammed Kerem Akturkoglu,Galatasaray,22,6,21,850,6,2,1,0,1.1,76.8,0.2,1,6.53,Super_lig,0.5,0.7,0.2,0.0,0.1,0.3,0.0,0,0.4,0.6,0.1,0.8,1.4,1.1,0.4,0.0,0.7,0.4,9.6,0.1,0.2,0.1, M,1,0,0,None,0,0,0,None,0,0,0
Rocky Bushiri,KV Mechelen,21,6,0,512,0,0,3,0,0.5,87.6,1.3,0,5.73,Jupiler_league,0.3,0.3,1.5,0.7,2.5,0.0,0.7,2,0.2,1.0,0.0,0.2,0.3,0.5,0.0,0.0,0.5,0.0,56.7,0.0,4.7,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Ronald Matarrita,FC Cincinnati,26,6,0,540,0,3,1,0,1.0,79.8,0.5,0,6.93,MLS,2.2,1.5,1.0,0.3,1.7,1.0,0.5,0,2.0,0.7,0.3,1.2,1.7,1.0,0.5,0.0,0.5,1.3,42.0,0.7,2.7,0.2, D,0,1,0,M,0,1,0,None,0,0,0
Jonas Martin,Rennes,31,6,6,481,0,0,3,0,0.0,88.9,0.5,0,6.25,Ligue_1,0.9,1.1,0.8,0.1,0.2,0.8,0.2,0,0.2,0.3,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.3,31.7,0.1,0.5,0.0, M,1,1,0,None,0,0,0,None,0,0,0
Theo Ndicka Matam,Oostende,21,6,10,760,0,1,4,0,0.7,82.1,0.2,0,6.31,Jupiler_league,0.8,0.3,0.9,0.1,0.6,0.1,0.2,0,0.3,0.8,0.0,0.3,0.9,0.7,0.3,0.0,0.4,0.7,15.8,0.4,0.5,0.0, D,0,1,0,None,0,0,0,None,0,0,0
Cyriel Dessers,Genk,26,6,26,882,7,1,1,0,1.0,74.4,0.6,1,6.31,Jupiler_league,0.3,0.1,0.7,0.0,0.1,0.3,0.0,0,0.4,0.4,0.4,0.9,0.8,1.0,0.1,0.2,0.7,0.3,7.0,0.0,0.1,0.0, FW,1,0,0,None,0,0,0,None,0,0,0
Dereck Kutesa,Reims,23,6,22,672,1,2,2,0,0.4,70.5,0.3,0,6.23,Ligue_1,0.5,0.3,0.4,0.0,0.1,0.3,0.0,0,0.5,0.6,0.2,0.5,0.8,0.4,0.1,0.0,0.2,0.3,4.7,0.1,0.0,0.0, AM,0,0,1,None,0,0,0,None,0,0,0
