Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,League
Jugurtha Hamroun,0.3,-,0.7,-,-,0.6,-,-,Super_lig
Mugdat Celik,0.2,0.1,1.1,-,0.1,0.5,0.1,-,Super_lig
Berke Gurbuz,-,-,-,-,1,1,-,-,Super_lig
Volkan Findikli,0.5,-,-,-,-,-,-,-,Super_lig
Embiya Ayyldiz,-,-,0.2,-,0.2,-,-,-,Super_lig
Mevlut Han Ekelik,0.3,-,0.3,-,-,-,-,-,Super_lig
Efe Binici,0.3,-,0.8,-,0.3,0.3,-,-,Super_lig
Abdullah Sahindere,-,-,-,-,1,-,-,-,Super_lig
Adem Dogan,-,-,-,-,-,-,-,-,Super_lig
Atakan Gündüz,-,-,-,-,-,-,-,-,Super_lig
Bartug Elmaz,-,-,-,-,-,-,-,-,Super_lig
Dogukan Emeksiz,-,-,-,-,-,-,-,-,Super_lig
Emir Dede,-,-,-,-,-,-,-,-,Super_lig
Emre Karaal,-,-,-,-,-,-,-,-,Super_lig
Erce Kardesler,-,-,-,-,2,-,-,-,Super_lig
Ferhat Erdogen,-,-,-,-,-,-,-,-,Super_lig
Hakan Yesil,-,1,-,-,-,-,-,-,Super_lig
Mahamadou Ba,-,-,-,-,-,-,-,-,Super_lig
Mert Sarikus,-,-,-,-,-,-,-,-,Super_lig
Muhammed Uzun,-,-,-,-,-,-,-,-,Super_lig
Muhammed Eren Kiryolcu,-,-,-,-,-,-,-,-,Super_lig
Murat Saglam,-,-,-,-,-,-,-,-,Super_lig
Yusuf Ozdemir,-,-,-,-,-,-,-,-,Super_lig
Alberk Koç,-,0.3,0.3,-,0.4,-,-,-,Super_lig
Cebrail Karayel,0.3,0.3,0.7,-,0.3,1.3,-,-,Super_lig
Jean-Armel Drole,0.5,-,-,-,-,-,-,-,Super_lig
Sami Gokhan Altiparmak,0.1,0.1,0.2,-,0.1,0.2,-,-,Super_lig
Yilmaz Basravi,-,-,-,-,-,-,-,-,Super_lig
Ömer Sismanoglu,0.1,-,0.6,-,0.1,-,-,-,Super_lig
Stiven Plaza,-,-,0.5,-,-,-,-,-,Super_lig
Atakan Üner,-,-,0.3,-,0.3,-,-,-,Super_lig
Erdogan Kaya,-,-,-,-,1,-,-,-,Super_lig
Mehmet Ali Ulaman,-,-,2,-,2,-,-,-,Super_lig
Fatih Yigit Sanliturk,-,-,1,-,-,0.5,-,-,Super_lig
Enes Karakus,-,-,-,-,-,-,-,-,Super_lig
Übeyd Adiyaman,-,-,0.3,-,1.3,0.5,-,-,Super_lig
Caglar Sahin Akbaba,-,-,-,-,-,-,-,-,Super_lig
Alpay Celebi,-,-,-,-,-,-,-,-,Super_lig
Armando Sadiku,0.2,-,1,-,0.4,-,-,-,Super_lig
Gerard Gohou,-,-,2,-,1,-,-,-,Super_lig
Guido Herrera,-,-,-,-,1.3,0.7,-,-,Super_lig
Yaw Ackah,-,-,0.5,-,-,-,-,-,Super_lig
Andre Biyogo Poko,-,-,1.5,-,-,1.5,1,-,Super_lig
Oytun Ozdogan,-,-,-,-,-,-,-,-,Super_lig
Emiliano Buendía,2.4,1.1,1.6,0.1,1.3,1.8,0.1,-,Championship
William Forrester,-,1,1,-,3,-,-,-,Championship
Kieffer Moore,0.4,0.2,1.9,-,1.2,0.1,0.1,-,Championship
Krystian Bielik,2.1,2,1.6,0.1,2.2,0.8,0.3,-,Championship
Joe Rodon,1,2.3,0.3,0.3,7.8,0.5,1.3,-,Championship
Ivan Toney,0.6,0.2,2.2,-,0.9,0.4,0.1,-,Championship
Michal Helik,1.8,2.4,1.3,1.3,5.3,0.1,0.4,-,Championship
Alfie Mawson,1.5,1.5,1.2,0.5,4.1,0.1,1.2,-,Championship
Connor Taylor,1,5,-,-,2,1,-,-,Championship
Arnaut Danjuma Groeneveld,0.3,0.2,0.5,-,0.1,0.2,-,-,Championship
Grant Hanley,0.9,1.8,0.9,0.4,5,0.4,0.7,-,Championship
Jordy de Wijs,1,1.3,0.8,0.2,5.1,0.1,0.8,-,Championship
Robert Dickie,1.3,1.8,1,0.8,4,0.4,0.7,-,Championship
Mads Andersen,1.5,2.4,1.7,0.9,5.1,0.5,0.3,-,Championship
Sean Morrison,1.3,1.4,1.3,0.2,4,0.4,0.6,1,Championship
Shaun Hutchinson,1.5,2.5,1.2,0.3,3.9,0.5,0.6,-,Championship
Adam Armstrong,0.4,0.2,1.3,-,-,0.3,-,-,Championship
Todd Cantwell,1.3,0.5,0.6,-,0.5,1.2,-,-,Championship
Ismaila Sarr,0.9,0.5,1.6,-,0.3,0.6,-,-,Championship
Ovie Ejaria,1,1,0.9,-,0.5,1,-,-,Championship
Ben Cabango,1.5,1.6,1,0.5,4.9,0.5,0.6,-,Championship
Steven Benda,-,-,-,-,2,-,-,-,Championship
Lewis Wing,2.7,0.8,1,0.1,1.1,1.6,0.2,-,Championship
André Ayew,0.8,0.2,0.9,-,1.5,0.6,0.1,-,Championship
Nick Powell,1.7,1,2.3,-,0.6,0.8,0.2,-,Championship
Teemu Pukki,0.6,0.2,0.9,-,0.2,0.5,0.1,-,Championship
Dominic Solanke,0.4,-,1.2,-,0.7,0.5,0.1,-,Championship
Harry Souttar,1.1,1.4,0.6,0.8,5.3,0.3,0.6,-,Championship
Aden Flint,0.7,1.2,1,0.1,6.5,0.3,1.1,1,Championship
Dael Fry,0.9,1.8,0.7,0.3,3.9,0.2,0.8,-,Championship
Lucas João,0.3,0.2,0.9,-,0.7,0.3,0.1,-,Championship
Michael Olise,0.9,0.6,0.6,-,0.4,0.9,0.1,-,Championship
Matthew Clarke,1.4,1.4,0.7,0.8,4.3,0.3,0.5,1,Championship
Joe Jacobson,1.8,1.9,1,0.2,2.5,0.9,0.5,-,Championship
Ethan Pinnock,0.9,1,0.5,0.8,5,0.3,0.7,-,Championship
Adam Masina,1.6,1.5,0.8,0.1,2.7,1.1,0.3,-,Championship
Jake Cooper,1.1,1.5,1.3,0.1,4.3,0.4,0.8,1,Championship
Barry Douglas,2.3,1.3,0.8,0.2,1.7,0.7,0.1,-,Championship
Marc Roberts,1.2,1.2,0.9,0.5,4.5,0.2,0.4,-,Championship
Kristian Pedersen,1.9,2.2,1.5,0.4,3.2,0.6,0.3,1,Championship
Kiernan Dewsbury-Hall,1.6,1.2,0.7,-,0.9,0.9,0.2,-,Championship
Francisco Sierralta,0.9,1.2,1.3,0.5,4.8,0.4,0.5,1,Championship
Ryan Bennett,1,1.9,0.8,0.6,4.2,0.5,0.9,-,Championship
Curtis Nelson,1,1.4,1,0.3,4.3,0.1,0.9,-,Championship
James Garner,2,1.7,1.2,0.1,1.2,1.3,0.2,-,Championship
Grant Hall,0.4,1.3,0.4,0.3,4.2,0.1,0.6,1,Championship
Morgan Gibbs-White,0.8,0.4,0.6,-,0.2,0.4,-,-,Championship
Matt Grimes,2,1.4,1.1,0.1,1.3,1.1,0.4,1,Championship
Jed Wallace,1,0.3,0.9,-,0.2,1.2,-,-,Championship
Derrick Williams,0.8,0.9,0.5,0.2,4,0.5,1.3,-,Championship
Yoann Barbet,1,2.3,0.9,0.8,4.3,0.5,0.6,2,Championship
Harry Wilson,0.8,0.8,1.1,-,0.2,1.3,-,-,Championship
Filip Benkovic,-,3,-,-,4,-,-,-,Championship
Sergi Canós,1.4,0.7,1.3,-,0.3,0.9,-,-,Championship
Josh Koroma,0.8,0.2,1,-,0.5,0.7,0.1,-,Championship
Alan Browne,2,1.5,1.3,0.1,1.2,1.3,0.4,-,Championship
Tomas Kalas,0.7,1.8,0.2,0.5,5.1,0.2,1.6,-,Championship
Tyrese Campbell,0.3,0.3,1.2,-,0.3,0.8,-,-,Championship
Xavi Quintillá,0.8,0.6,0.7,0.2,1.5,0.6,0.1,-,Championship
Marcus Tavernier,1.7,0.4,0.9,-,0.5,0.6,0.1,-,Championship
Liam Lindsay,1.4,2,1.1,0.6,4.4,0.4,1,-,Championship
Scott Malone,1.8,1.5,0.6,0.1,1.1,0.8,0.3,-,Championship
Ben Godfrey,1,0.3,1.3,1,4.3,-,1.7,-,Championship
Patrick Bauer,1.4,2.1,1.1,0.6,4.1,0.8,0.5,-,Championship
Etienne Capoue,2,2.8,0.8,-,0.9,0.6,0.5,1,Championship
Troy Deeney,0.7,0.3,0.9,-,1.2,0.6,0.1,-,Championship
Dimitris Giannoulis,2.1,1.1,0.9,0.1,1.1,0.8,0.3,-,Championship
Patrick McNair,1.8,1.3,0.8,0.3,1.9,0.5,0.4,-,Championship
Alex Mowatt,1.7,0.8,0.9,-,1.2,1,0.2,-,Championship
Max Aarons,0.7,0.9,0.5,0.1,1.8,0.3,0.2,-,Championship
Yakou Meite,0.2,0.3,1.3,-,0.4,0.8,-,-,Championship
Michael Ihiekwe,1.4,1.9,1.2,0.8,4,0.4,0.4,1,Championship
João Pedro,1,0.4,1.3,-,0.6,0.4,0.1,-,Championship
Ryan Ledson,2.5,1.3,1.4,0.1,1,1.8,0.4,-,Championship
Ben Gibson,0.3,1.6,0.6,0.6,3.9,0.1,0.5,-,Championship
Bright Samuel,1.1,0.5,1.3,-,-,0.3,-,-,Championship
Joe Rankin-Costello,1.4,1.7,1.1,0.1,1.8,0.4,0.4,-,Championship
Elijah Adebayo,0.4,0.3,1.9,-,0.8,0.1,0.1,-,Championship
Jordan Storey,0.7,2.1,0.4,0.8,4.3,0.4,0.7,1,Championship
Michael Smith,0.4,0.2,1.8,0.1,0.6,0.4,-,1,Championship
Daryl Dike,0.3,-,2.2,-,1.3,0.1,0.1,-,Championship
Michael Morrison,1.1,0.9,0.4,0.3,3.9,0.3,0.6,-,Championship
Oliver Skipp,2.2,1.1,1.1,-,1,0.7,0.5,-,Championship
Aden Flint,0.8,1,0.8,0.5,3.3,0.5,1,-,Championship
Marc Guehi,1.6,1.6,0.8,0.3,2.7,0.3,0.3,-,Championship
Kenny McLean,1.2,1,0.6,0.1,1.2,0.6,0.2,-,Championship
Cyrus Christie,1.8,1.6,0.8,0.1,2.2,0.6,0.6,-,Championship
Steve Cook,0.6,1.4,0.6,0.8,4.1,0.2,0.8,-,Championship
Curtis Davies,1.2,1.5,0.5,0.3,4.5,0.4,0.6,-,Championship
Tom Cleverley,2.2,0.7,1.2,0.1,0.8,1.1,0.2,-,Championship
Joe Mattock,1.9,1.5,1.1,0.4,1.9,0.6,-,-,Championship
Darragh Lenihan,1.1,1.6,1.3,0.9,3.6,0.3,0.8,1,Championship
Ryan Leonard,2,1.6,1.1,0.1,1.6,0.7,0.4,-,Championship
Bryan Mbeumo,0.9,0.6,0.8,-,0.5,0.5,0.1,-,Championship
Matty James,1.6,1.3,1,-,0.7,1.1,0.2,-,Championship
Josh Laurent,2,1.4,1.3,-,0.9,1.3,0.4,-,Championship
Tom Lees,1.2,1.8,0.9,0.3,5.4,0.1,0.7,1,Championship
Omar Richards,2.8,1.4,1,0.1,1.3,0.7,0.2,-,Championship
Kal Naismith,2.1,0.7,0.5,0.5,2.8,0.7,0.5,-,Championship
Tom McIntyre,1.3,1.5,0.7,0.2,2.8,0.2,0.3,-,Championship
Harlee Dean,0.7,1.3,0.9,0.7,3.6,0.3,0.7,-,Championship
Sam McCallum,2.1,1.9,0.9,0.1,1.6,1.2,0.2,-,Championship
Callum Brittain,1.7,0.8,0.4,0.2,1.8,0.7,0.2,-,Championship
Barry Bannan,1.3,1.2,0.7,-,0.5,0.8,0.1,-,Championship
Tim Krul,-,-,-,-,0.6,-,-,-,Championship
Darnell Fisher,2.7,1.9,2,0.1,2.1,0.6,0.4,-,Championship
Iván Sánchez,1.6,0.7,0.7,-,0.2,1.1,0.1,-,Championship
Danny Batth,0.6,1.4,1.2,0.7,4.8,0.2,0.7,-,Championship
Josh Dasilva,0.7,0.2,0.5,-,0.6,0.5,0.1,-,Championship
Vitaly Janelt,1.7,1.5,1.2,0.1,1,0.7,0.4,-,Championship
Ryan Tafazolli,0.6,0.9,1.2,0.4,4.4,0.1,0.6,-,Championship
Perry Ng,2,0.9,1.3,0.1,1.9,0.5,0.3,-,Championship
Jarrad Branthwaite,2.3,2.3,1.1,1.2,2.8,0.8,0.6,-,Championship
Graeme Shinnie,2.1,1.2,1.2,-,1.2,1.1,0.2,-,Championship
Andy Yiadom,1.6,0.7,1.4,-,1.8,0.6,0.3,-,Championship
Winston Reid,0.5,1.5,1,0.5,2.5,0.1,0.5,-,Championship
Connor Roberts,0.7,1.1,0.8,0.1,1.3,0.5,0.5,-,Championship
Will Hughes,1.9,1.2,1.4,-,1,1.1,0.5,-,Championship
Sonny Bradley,1,1.4,0.7,0.6,4.7,0.4,0.7,1,Championship
Ryan Yates,1.6,1.1,1.2,-,1.9,0.8,0.3,-,Championship
Andrew Hughes,1.4,1.4,0.9,0.2,3.1,0.3,0.4,-,Championship
Morgan Fox,1.6,1.3,0.9,0.4,2.1,0.7,0.4,-,Championship
Joe Ralls,2.1,0.9,1.8,-,1.2,0.8,0.2,-,Championship
Philip Billing,1.2,0.6,1.1,0.1,1.1,0.8,0.2,-,Championship
Andreas Weimann,1.1,0.4,0.9,-,0.7,0.4,-,-,Championship
Daniel Barlaser,1.4,1.2,0.8,-,0.5,0.7,0.2,-,Championship
Christian Kabasele,0.8,0.9,0.7,0.9,3.1,0.3,0.8,-,Championship
Bradley Johnson,1.3,1.2,1.6,0.2,0.8,0.6,0.5,-,Championship
Jefferson Lerma,0.8,1,1.3,-,1.2,0.6,0.3,-,Championship
Ken Sema,1.3,0.6,1.1,-,0.6,0.7,-,-,Championship
Jeremy Ngakia,2.5,1.3,0.6,0.1,0.9,0.5,0.1,-,Championship
Nathaniel Chalobah,1.6,1.4,1.7,-,1.4,1,0.2,-,Championship
Henrik Dalsgaard,1.5,1.1,1.2,0.3,1.9,0.7,0.1,-,Championship
Ben Brereton,0.9,0.4,0.7,-,0.2,0.4,-,-,Championship
Harry Toffolo,0.8,1.9,1.1,0.1,1.7,0.4,0.5,-,Championship
Callum Styles,2.6,1.2,1,0.3,1.3,1.1,0.1,-,Championship
George Saville,1.6,0.9,1.4,-,0.8,0.6,0.2,-,Championship
Mathias Jensen,1.2,1.1,0.7,-,0.5,1.8,0.1,-,Championship
Ben Davies,1.2,1.4,0.5,0.4,4.3,0.2,0.5,-,Championship
Nathan Collins,1.1,1.2,0.8,0.1,2.7,0.3,0.6,-,Championship
Lewis Cook,1.3,1.5,1.3,-,0.3,1.1,0.2,-,Championship
Daniel Ayala,1.2,1.1,0.7,0.1,3.7,0.2,0.7,-,Championship
Rico Henry,1.3,0.9,0.5,0.2,1.4,0.5,0.1,-,Championship
Sam Clucas,0.9,1.1,1,-,0.9,0.7,0.2,-,Championship
Julian Börner,1.3,1.5,1.2,0.5,4,0.5,0.5,-,Championship
David Brooks,0.8,0.4,0.6,-,0.1,0.5,0.1,-,Championship
Neeskens Kebano,1.1,0.8,0.6,-,0.2,0.3,-,-,Championship
Lewis O'Brien,2,1,1.2,-,1,1.2,0.3,-,Championship
Yannick Bolasie,0.7,0.1,1.7,-,0.9,0.1,0.1,-,Championship
Junior Stanislas,0.4,-,0.3,-,0.4,0.1,-,-,Championship
Nathan Byrne,1.6,1.1,1.2,0.3,1.5,0.8,0.2,-,Championship
Will Vaulks,1.2,1.2,1.5,-,1,1.5,0.2,-,Championship
Joe Lumley,-,-,-,-,-,-,-,-,Championship
Sammy Ameobi,1.7,0.9,1.3,-,0.7,0.8,0.1,-,Championship
Chris Martin,0.5,0.3,1,-,1.5,0.3,0.2,-,Championship
Pontus Jansson,0.4,1,0.6,0.6,3.9,0.2,0.3,-,Championship
Christian Nørgaard,1.7,1.1,0.9,0.3,1.4,0.6,0.2,-,Championship
Lyndon Dykes,0.5,0.1,1.5,-,0.5,0.5,-,-,Championship
Dominic Hyam,1.2,1.5,0.4,0.4,4.3,0.6,0.5,-,Championship
Sam Gallagher,0.7,0.4,0.9,-,0.7,0.3,0.1,-,Championship
Charlie Austin,0.6,0.2,1.2,-,0.4,0.2,-,-,Championship
Cameron Carter-Vickers,1,1.1,0.6,0.9,3.6,0.1,0.7,-,Championship
Kiko Femenía,1.3,1.3,0.8,0.1,1.2,0.3,0.1,-,Championship
Joshua Earl,0.8,1.2,1.4,-,1.6,1.2,-,-,Championship
Jay Fulton,2.7,1.1,1.4,-,1,0.7,0.3,-,Championship
Naby Sarr,0.7,1.3,0.8,0.6,5,0.4,1,-,Championship
Stefan Johansen,1.1,0.8,1.5,-,0.2,1,0.3,-,Championship
Tommy Smith,1.3,1,0.6,0.1,1.5,0.7,0.2,-,Championship
Lloyd Kelly,1.2,0.8,1,0.3,2.4,0.2,0.3,-,Championship
Marc Bola,1.5,1.7,0.9,0.1,1.8,0.2,0.3,-,Championship
Jordi Osei-Tutu,1.9,1.3,0.3,0.1,1.5,0.8,0.1,-,Championship
Joe Bennett,1.4,1.1,0.8,0.1,1.4,0.5,0.3,-,Championship
Ilias Chair,0.8,0.3,1,-,0.1,0.7,0.1,-,Championship
Louis Britton,-,-,1,-,-,-,-,-,Championship
James Chester,1.4,1.2,0.7,0.6,3.6,0.4,0.5,1,Championship
Felipe Araruna,2,-,0.5,0.5,2,0.5,-,-,Championship
Sepp van den Berg,1.9,1.6,1.4,0.4,1.8,0.5,0.2,-,Championship
Geoff Cameron,1.4,1.4,1.1,0.4,2.5,0.9,0.5,-,Championship
Craig Cathcart,1.3,0.9,0.8,0.3,3.1,0.2,0.4,-,Championship
Anfernee Dijksteel,1.7,1.9,1,0.2,1.8,0.7,0.5,1,Championship
Jake Bidwell,0.6,0.6,0.9,-,2.2,0.2,0.3,-,Championship
Christopher Schindler,1.2,2,1,0.3,3,0.2,0.3,-,Championship
Asmir Begovic,-,-,-,-,0.9,-,-,-,Championship
Conor Hourihane,1,0.6,0.7,-,0.8,0.4,0.2,-,Championship
Carlton Morris,0.6,0.2,0.7,-,0.6,0.2,-,-,Championship
Joe Worrall,0.8,1.1,0.5,0.6,4.2,0.2,0.9,-,Championship
Matty Pearson,1.8,1.6,1,0.4,3.1,0.7,0.6,-,Championship
Glen Rea,1.5,1.9,1.6,0.2,2.1,1,0.4,1,Championship
Colin Kazim-Richards,0.7,0.1,1.7,-,0.7,0.2,0.1,-,Championship
Jamal Lowe,1,0.2,1.9,-,0.2,0.6,-,-,Championship
Gustavo Hamer,1.3,1.4,2,-,0.6,1.5,0.1,-,Championship
Scott Wharton,0.7,0.9,0.6,0.7,3.4,-,0.7,-,Championship
Benjamin Whiteman,1.5,1.2,0.9,0.1,1.2,0.7,0.5,-,Championship
Harvey Elliott,0.5,0.5,0.2,-,0.3,0.6,-,-,Championship
Steven Fletcher,0.5,0.3,1.2,-,0.5,0.3,0.1,-,Championship
Scott McKenna,0.7,0.9,0.5,0.3,3.2,-,0.8,-,Championship
Darnell Fisher,2.8,1.1,1.7,0.2,2.1,0.6,0.4,-,Championship
Leo Østigard,0.7,1,1.3,0.7,4.1,0.3,0.5,-,Championship
Lukas Rupp,1.7,0.8,1.2,-,0.6,0.7,0.2,-,Championship
Tobias Figueiredo,0.8,1.5,1.2,0.6,5.2,0.3,0.8,-,Championship
Cauley Woodrow,0.5,0.3,1.8,-,0.8,0.7,-,-,Championship
Diego Rico,1.6,1.6,1,0.1,1.6,0.7,0.3,-,Championship
Andy Rinomhota,1.9,1.1,1.2,-,1.1,0.5,0.2,-,Championship
Pipa,1.6,0.8,1.1,0.1,1.5,0.9,0.1,-,Championship
Jonny Howson,2,1.2,0.7,-,1.7,0.7,0.2,-,Championship
Dillon Phillips,-,-,-,-,1,-,-,-,Championship
Sam Hutchinson,1.8,1.9,1.5,0.3,2.9,0.5,0.6,-,Championship
Mads Bech Sørensen,1.1,0.9,0.8,0.5,3.5,0.3,0.4,-,Championship
Tom Lawrence,1.4,0.4,1,-,0.6,0.8,0.1,-,Championship
James McClean,1.4,0.7,1.1,0.1,1.2,1.4,-,-,Championship
Samba Sow,2.5,1.6,2.5,-,0.9,0.9,-,-,Championship
Ryan Manning,1.8,1.1,0.8,0.1,1.1,0.6,0.2,-,Championship
Chris Mepham,1.8,1.5,1.2,0.2,2.9,0.5,0.3,-,Championship
Gaëtan Bong,1,1.5,1.2,0.2,1.5,0.4,0.2,-,Championship
Alex Pearce,0.7,1.6,0.7,0.5,4.4,0.2,0.4,-,Championship
Carel Eiting,1.1,0.5,0.8,-,0.5,0.5,0.1,-,Championship
Filip Krovinovic,1.3,0.8,0.6,-,0.3,0.6,-,-,Championship
Murray Wallace,1.1,1.2,1.2,0.1,2.6,0.5,0.3,-,Championship
Jack Simpson,1,0.9,0.7,0.1,2.3,0.1,0.7,-,Championship
Greg Cunningham,1.5,0.8,0.7,0.4,1.5,0.8,0.2,-,Championship
Marlon Pack,0.9,0.7,1.2,-,1.4,0.7,0.2,-,Championship
Seny Timothy Dieng,-,-,-,-,0.7,-,-,-,Championship
Sam Morsy,1.5,1.1,1.9,-,0.9,0.7,0.2,-,Championship
Liam Kelly,1.6,1.2,1.2,-,1.5,0.8,0.3,-,Championship
Callum Paterson,0.7,0.3,1.3,-,1.2,0.6,0.1,1,Championship
Lee Wallace,1.5,0.7,1,0.3,1.2,0.4,0.2,-,Championship
Achraf Lazaar,1.8,1,1,-,1,1,0.2,-,Championship
Caolan Boyd-Munce,4,2,-,-,2,1,-,-,Championship
Tom Trybull,1.5,1.7,1,0.1,1.2,0.9,0.4,-,Championship
Cheyenne Dunkley,0.5,1.9,1.3,0.7,3.3,0.4,0.9,-,Championship
Liam Moore,0.7,0.9,0.8,0.8,3.5,0.2,0.8,-,Championship
Josh Knight,1.2,1.7,0.8,0.7,3.6,0.7,0.9,-,Championship
Ciaron Brown,1.5,1.2,0.8,0.2,2.4,0.3,0.6,-,Championship
Marcus Browne,-,-,0.6,-,-,0.2,-,-,Championship
William Troost-Ekong,0.9,0.7,0.5,0.7,3.7,0.4,0.6,1,Championship
Anthony Knockaert,0.9,1,1.4,-,0.2,0.5,-,-,Championship
Ched Evans,0.5,0.3,2.4,-,0.7,0.4,0.1,-,Championship
Callum O'Hare,2,0.5,1.4,-,0.2,1.3,0.1,-,Championship
George Friend,1.4,1.3,0.9,0.4,2.3,0.4,0.5,-,Championship
Kasey Palmer,1.7,0.6,1.6,-,0.6,0.8,0.1,-,Championship
Matt Smith,0.2,0.1,0.7,-,0.8,0.2,0.1,-,Championship
Alfa Semedo,1.7,0.7,1,-,0.8,1,0.2,-,Championship
Ryan Nyambe,1.7,1.2,0.7,0.1,1.4,0.4,0.4,1,Championship
Joe Rothwell,0.8,0.6,0.7,-,0.4,0.8,0.1,-,Championship
Kyle McFadzean,0.8,1.2,1.1,0.6,4.6,0.4,0.8,1,Championship
Mario Vrancic,1.1,0.5,1,-,0.3,0.5,-,-,Championship
Lukas Jutkiewicz,0.4,0.2,1.9,-,1,0.3,0.2,-,Championship
Clark Robertson,0.4,1,0.8,0.3,3.4,0.1,0.3,-,Championship
Maxime Colin,1.7,1.4,1.1,0.1,1.7,0.6,0.3,-,Championship
Kyle Naughton,1.6,1.1,0.6,0.2,2.5,0.5,0.2,-,Championship
Anthony Stewart,1,1.2,0.8,0.8,4.2,0.3,0.8,-,Championship
Paul Huntington,0.6,1.2,0.4,0.4,3.3,0.1,0.6,-,Championship
Mahlon Romeo,1.7,1.3,0.7,0.1,1.2,0.7,0.3,-,Championship
George Evans,1.8,2.1,1.8,0.2,1.5,0.6,0.4,-,Championship
Michael Sollbauer,1.5,1.9,0.8,0.6,2.5,0.5,0.5,-,Championship
Daniel Bachmann,-,-,0.1,-,0.7,-,-,-,Championship
David Raya Martin,-,-,-,-,1,-,-,1,Championship
Daniel Iversen,-,-,-,-,1.2,0.1,-,1,Championship
Tommy Rowe,1.2,2,0.7,0.1,1.7,0.5,0.2,-,Championship
Curtis Thompson,1.5,1.4,1.7,-,1.6,0.7,0.4,-,Championship
Matt Crooks,1.3,0.6,1.9,0.1,1.1,1.2,0.2,-,Championship
Massimo Luongo,2.4,1.3,1.7,-,1.3,1.2,0.2,-,Championship
Tom Lockyer,1,1.2,0.4,0.5,3,0.2,0.7,-,Championship
Jamie Paterson,0.9,1,0.8,-,0.2,1.2,0.2,-,Championship
Maxime Biamou,0.8,0.3,1,-,0.5,0.5,0.1,-,Championship
John Swift,0.4,0.1,0.8,-,0.4,0.4,-,-,Championship
David Wheeler,0.9,1.1,1.1,-,1.3,0.6,0.1,-,Championship
Dominic Iorfa,1.2,1.8,1.1,0.3,1.9,0.3,0.4,-,Championship
Dan McNamara,1.4,0.9,0.9,0.1,0.8,0.4,0.3,-,Championship
Jonathan Hogg,1.9,1.1,1.4,0.1,1.7,0.9,0.3,-,Championship
Gary Gardner,1.1,0.8,1,-,0.8,0.4,0.3,-,Championship
Lewis Holtby,1.3,0.7,1,-,0.8,1.1,0.1,-,Championship
Viktor Johansson,-,0.1,-,-,1.2,-,-,-,Championship
Fraizer Campbell,0.7,0.5,1.5,-,1.2,0.4,-,-,Championship
Yuri Ribeiro,0.8,1,1.1,0.2,1.8,0.4,0.4,-,Championship
Famara Diédhiou,0.3,0.2,0.9,-,0.8,0.2,0.2,-,Championship
Osman Kakay,1.3,0.8,0.9,0.5,2.3,0.7,0.5,-,Championship
Kieran Dowell,0.7,0.2,0.6,-,0.1,0.5,-,-,Championship
Amari'i Bell,1.5,1.1,1.1,0.1,1.2,0.7,0.1,-,Championship
Jordan Smith,-,-,-,-,1,-,-,-,Championship
Lee Buchanan,1.6,0.9,1,0.1,2.3,0.3,0.2,-,Championship
Ben Foster,-,-,-,-,0.5,-,-,-,Championship
David Stockdale,-,0.1,-,-,0.8,0.1,-,-,Championship
Jamal Blackman,-,-,-,-,1.3,0.1,-,-,Championship
Jérémie Bela,0.6,0.4,0.7,-,0.2,0.1,-,-,Championship
George Edmundson,1.4,0.5,0.7,0.8,3.5,0.3,0.1,-,Championship
Jacob Sørensen,1.4,0.9,0.9,0.1,1.5,0.7,0.1,-,Championship
Tariqe Fosu-Henry,1.1,0.4,1,-,0.2,0.5,-,-,Championship
Adam Reach,1,0.9,0.4,-,1,0.8,-,-,Championship
Chris Willock,0.8,0.2,0.5,-,-,0.7,-,-,Championship
Jake Clarke-Salter,2,1.4,1.3,0.4,2,0.4,0.5,-,Championship
Carl Jenkinson,1,1,1,-,1.7,-,-,-,Championship
Wayne Rooney,0.6,0.2,0.6,-,0.4,0.4,0.1,-,Championship
Wes Harding,1.3,1.9,0.8,0.4,2.1,0.5,0.2,-,Championship
Dan Gosling,1.5,0.8,0.9,-,0.3,0.7,0.2,-,Championship
Rhys Norrington-Davies,1.8,1.1,1.3,0.2,0.9,0.4,0.5,-,Championship
Thomas Holmes,1.1,1.1,0.7,0.1,2.6,0.6,0.3,1,Championship
Matthew Olosunde,2,1.3,1,0.2,0.9,0.8,0.2,1,Championship
Adam Smith,1.3,0.7,1.3,0.1,1.3,0.5,0.1,-,Championship
Callum O'Dowda,1.2,0.3,1.2,-,0.9,1.1,0.1,-,Championship
James Collins,0.5,0.2,1.9,-,1.2,0.5,0.2,-,Championship
Sheyi Ojo,0.9,0.2,0.6,-,0.1,0.4,-,-,Championship
Jamie Lindsay,1.8,1,1.2,-,0.7,0.9,0.2,-,Championship
Maikel Kieftenbeld,1.8,2.4,1.6,-,1.5,1.3,-,-,Championship
Jason McCarthy,1,1,0.9,0.3,2.2,0.3,0.4,2,Championship
John Obi Mikel,1.5,0.7,1.5,0.1,0.7,0.8,0.4,-,Championship
Uche Ikpeazu,0.3,0.1,2.8,-,0.5,0.1,0.1,1,Championship
Kadeem Harris,1.4,0.5,1.2,0.1,0.4,0.3,0.1,-,Championship
Zak Vyner,1.2,1.4,0.7,0.3,2.9,0.4,0.7,-,Championship
Richard Wood,0.8,0.8,1.2,0.7,4,0.5,0.5,-,Championship
